,subId,rt,imgName,rating,trial_index,debug_mode
0,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,3812,067113_0.015151515151515249.png,6,2,live
1,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,2039,140496_-0.06565656565656564.png,7,3,live
2,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1781,173471_0.045454545454545525.png,3,4,live
3,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,3038,047685_-0.5.png,4,5,live
4,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1897,069583_0.16666666666666674.png,3,6,live
5,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1596,037153_0.09595959595959602.png,4,7,live
6,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1615,006062_0.4797979797979799.png,5,8,live
7,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1884,084706_-0.12626262626262624.png,3,9,live
8,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1720,147787_-0.16666666666666663.png,3,10,live
9,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1625,186181_0.43939393939393945.png,4,11,live
10,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,2116,034808_-0.025252525252525193.png,6,13,live
11,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,13066,030112_0.48989898989898994.png,6,14,live
12,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1740,190639_-0.21717171717171713.png,6,15,live
13,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1732,119128_0.36868686868686873.png,5,16,live
14,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1770,054707_0.45959595959595967.png,5,17,live
15,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,3535,201865_0.20707070707070718.png,7,18,live
16,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,2141,059261_0.15656565656565657.png,6,19,live
17,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1783,092972_0.21717171717171724.png,6,20,live
18,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1955,065364_0.23737373737373746.png,3,21,live
19,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1675,195445_0.297979797979798.png,4,22,live
20,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,9423,177574_0.13636363636363646.png,6,24,live
21,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1717,037153_0.09595959595959602.png,7,25,live
22,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1751,094401_-0.20707070707070707.png,6,26,live
23,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1601,142628_-0.30808080808080807.png,3,27,live
24,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,2018,112709_0.28787878787878796.png,4,28,live
25,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,2766,097347_0.05555555555555558.png,3,29,live
26,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,2356,103215_-0.4292929292929293.png,7,30,live
27,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,2476,062124_-0.25757575757575757.png,5,31,live
28,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,2668,110741_-0.23737373737373735.png,7,32,live
29,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,3544,015763_0.18686868686868696.png,6,33,live
30,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,2358,065726_0.2575757575757577.png,4,35,live
31,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,3187,132296_-0.1464646464646464.png,7,36,live
32,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1692,153739_0.3585858585858587.png,6,37,live
33,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1697,178658_0.4292929292929294.png,7,38,live
34,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,2353,097133_0.03535353535353536.png,3,39,live
35,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1625,113221_-0.3484848484848485.png,4,40,live
36,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,2180,083159_-0.4696969696969697.png,2,41,live
37,A1QVNF19XSRSD7:3IAS3U3I0HNCWS3T1ICE01G37R12B0,1739,177845_0.4191919191919192.png,5,42,live
