im1_name,im2_name,low_first,repeat,task_type
/static/images/modifae_pairwise/trustworthy/136245_-0.75.png,/static/images/modifae_pairwise/trustworthy/136245_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136217_-0.75.png,/static/images/modifae_pairwise/trustworthy/136217_0.75.png,1,0,modifae
/static/images/gt_pairwise/trustworthy-low-3.png,/static/images/gt_pairwise/trustworthy-high-3.png,1,0,gt
/static/images/modifae_pairwise/trustworthy/136202_0.75.png,/static/images/modifae_pairwise/trustworthy/136202_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/trustworthy/136202_-0.75.png,/static/images/modifae_pairwise/trustworthy/136202_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136200_0.75.png,/static/images/modifae_pairwise/trustworthy/136200_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/trustworthy/136193_-0.75.png,/static/images/modifae_pairwise/trustworthy/136193_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136208_0.75.png,/static/images/modifae_pairwise/trustworthy/136208_-0.75.png,0,1,modifae
/static/images/modifae_pairwise/trustworthy/136183_-0.75.png,/static/images/modifae_pairwise/trustworthy/136183_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136230_0.75.png,/static/images/modifae_pairwise/trustworthy/136230_-0.75.png,0,1,modifae
/static/images/modifae_pairwise/trustworthy/136239_-0.75.png,/static/images/modifae_pairwise/trustworthy/136239_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136222_0.75.png,/static/images/modifae_pairwise/trustworthy/136222_-0.75.png,0,0,gt
/static/images/modifae_pairwise/trustworthy/136244_-0.75.png,/static/images/modifae_pairwise/trustworthy/136244_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136208_0.75.png,/static/images/modifae_pairwise/trustworthy/136208_-0.75.png,0,0,modifae
