im1_name,im2_name,low_first,repeat,task_type
/static/images/modifae_pairwise/attractive/136220_0.75.png,/static/images/modifae_pairwise/attractive/136220_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136221_0.75.png,/static/images/modifae_pairwise/attractive/136221_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136259_0.0.png,/static/images/modifae_pairwise/attractive/136259_0.75.png,1,1,modifae
/static/images/modifae_pairwise/attractive/136255_0.0.png,/static/images/modifae_pairwise/attractive/136255_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136215_0.0.png,/static/images/modifae_pairwise/attractive/136215_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136181_0.0.png,/static/images/modifae_pairwise/attractive/136181_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136203_0.0.png,/static/images/modifae_pairwise/attractive/136203_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136183_0.0.png,/static/images/modifae_pairwise/attractive/136183_0.75.png,1,1,modifae
/static/images/modifae_pairwise/attractive/136237_0.0.png,/static/images/modifae_pairwise/attractive/136237_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136234_0.0.png,/static/images/modifae_pairwise/attractive/136234_0.75.png,1,1,modifae
/static/images/modifae_pairwise/attractive/136189_0.75.png,/static/images/modifae_pairwise/attractive/136189_0.0.png,0,0,modifae
/static/images/gt_pairwise/attractive-mid-9.png,/static/images/gt_pairwise/attractive-high-9.png,1,0,gt
/static/images/modifae_pairwise/attractive/136222_0.0.png,/static/images/modifae_pairwise/attractive/136222_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136225_0.0.png,/static/images/modifae_pairwise/attractive/136225_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136237_0.75.png,/static/images/modifae_pairwise/attractive/136237_0.0.png,0,0,modifae
/static/images/gt_pairwise/attractive-mid-4.png,/static/images/gt_pairwise/attractive-high-4.png,1,0,gt
/static/images/modifae_pairwise/attractive/136235_0.75.png,/static/images/modifae_pairwise/attractive/136235_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136234_0.75.png,/static/images/modifae_pairwise/attractive/136234_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136232_0.0.png,/static/images/modifae_pairwise/attractive/136232_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136254_0.0.png,/static/images/modifae_pairwise/attractive/136254_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136206_0.0.png,/static/images/modifae_pairwise/attractive/136206_0.75.png,1,0,modifae
/static/images/gt_pairwise/attractive-mid-3.png,/static/images/gt_pairwise/attractive-high-3.png,1,0,gt
/static/images/modifae_pairwise/attractive/136224_0.0.png,/static/images/modifae_pairwise/attractive/136224_0.75.png,1,0,modifae
/static/images/gt_pairwise/attractive-mid-7.png,/static/images/gt_pairwise/attractive-high-7.png,1,0,gt
/static/images/modifae_pairwise/attractive/136222_0.75.png,/static/images/modifae_pairwise/attractive/136222_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136235_0.0.png,/static/images/modifae_pairwise/attractive/136235_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136249_0.0.png,/static/images/modifae_pairwise/attractive/136249_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136225_0.75.png,/static/images/modifae_pairwise/attractive/136225_0.0.png,0,1,modifae
/static/images/modifae_pairwise/attractive/136201_0.0.png,/static/images/modifae_pairwise/attractive/136201_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136182_0.75.png,/static/images/modifae_pairwise/attractive/136182_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136248_0.75.png,/static/images/modifae_pairwise/attractive/136248_0.0.png,0,0,gt
/static/images/modifae_pairwise/attractive/136221_0.0.png,/static/images/modifae_pairwise/attractive/136221_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136242_0.75.png,/static/images/modifae_pairwise/attractive/136242_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136185_0.0.png,/static/images/modifae_pairwise/attractive/136185_0.75.png,1,1,modifae
/static/images/modifae_pairwise/attractive/136253_0.0.png,/static/images/modifae_pairwise/attractive/136253_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136251_0.0.png,/static/images/modifae_pairwise/attractive/136251_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136200_0.0.png,/static/images/modifae_pairwise/attractive/136200_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136247_0.75.png,/static/images/modifae_pairwise/attractive/136247_0.0.png,0,0,gt
/static/images/modifae_pairwise/attractive/136244_0.75.png,/static/images/modifae_pairwise/attractive/136244_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136231_0.0.png,/static/images/modifae_pairwise/attractive/136231_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136269_0.0.png,/static/images/modifae_pairwise/attractive/136269_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136258_0.75.png,/static/images/modifae_pairwise/attractive/136258_0.0.png,0,1,modifae
/static/images/modifae_pairwise/attractive/136251_0.75.png,/static/images/modifae_pairwise/attractive/136251_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136250_0.75.png,/static/images/modifae_pairwise/attractive/136250_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136253_0.75.png,/static/images/modifae_pairwise/attractive/136253_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136252_0.75.png,/static/images/modifae_pairwise/attractive/136252_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136255_0.75.png,/static/images/modifae_pairwise/attractive/136255_0.0.png,0,1,modifae
/static/images/modifae_pairwise/attractive/136254_0.75.png,/static/images/modifae_pairwise/attractive/136254_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136257_0.75.png,/static/images/modifae_pairwise/attractive/136257_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136256_0.75.png,/static/images/modifae_pairwise/attractive/136256_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136182_0.0.png,/static/images/modifae_pairwise/attractive/136182_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136268_0.0.png,/static/images/modifae_pairwise/attractive/136268_0.75.png,1,0,modifae
/static/images/gt_pairwise/attractive-mid-5.png,/static/images/gt_pairwise/attractive-high-5.png,1,0,gt
/static/images/modifae_pairwise/attractive/136216_0.75.png,/static/images/modifae_pairwise/attractive/136216_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136209_0.0.png,/static/images/modifae_pairwise/attractive/136209_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136210_0.75.png,/static/images/modifae_pairwise/attractive/136210_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136264_0.75.png,/static/images/modifae_pairwise/attractive/136264_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136265_0.75.png,/static/images/modifae_pairwise/attractive/136265_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136266_0.75.png,/static/images/modifae_pairwise/attractive/136266_0.0.png,0,0,modifae
/static/images/gt_pairwise/attractive-mid-2.png,/static/images/gt_pairwise/attractive-high-2.png,1,0,gt
/static/images/modifae_pairwise/attractive/136260_0.75.png,/static/images/modifae_pairwise/attractive/136260_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136261_0.75.png,/static/images/modifae_pairwise/attractive/136261_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136262_0.75.png,/static/images/modifae_pairwise/attractive/136262_0.0.png,0,1,modifae
/static/images/modifae_pairwise/attractive/136265_0.0.png,/static/images/modifae_pairwise/attractive/136265_0.75.png,1,0,modifae
/static/images/gt_pairwise/attractive-mid-1.png,/static/images/gt_pairwise/attractive-high-1.png,1,0,gt
/static/images/modifae_pairwise/attractive/136208_0.0.png,/static/images/modifae_pairwise/attractive/136208_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136269_0.75.png,/static/images/modifae_pairwise/attractive/136269_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136190_0.75.png,/static/images/modifae_pairwise/attractive/136190_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136271_0.75.png,/static/images/modifae_pairwise/attractive/136271_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136252_0.0.png,/static/images/modifae_pairwise/attractive/136252_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136202_0.0.png,/static/images/modifae_pairwise/attractive/136202_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136207_0.75.png,/static/images/modifae_pairwise/attractive/136207_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136260_0.0.png,/static/images/modifae_pairwise/attractive/136260_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136250_0.0.png,/static/images/modifae_pairwise/attractive/136250_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136190_0.0.png,/static/images/modifae_pairwise/attractive/136190_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136203_0.75.png,/static/images/modifae_pairwise/attractive/136203_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136200_0.75.png,/static/images/modifae_pairwise/attractive/136200_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136233_0.0.png,/static/images/modifae_pairwise/attractive/136233_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136200_0.0.png,/static/images/modifae_pairwise/attractive/136200_0.75.png,1,1,modifae
/static/images/modifae_pairwise/attractive/136262_0.0.png,/static/images/modifae_pairwise/attractive/136262_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136185_0.0.png,/static/images/modifae_pairwise/attractive/136185_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136234_0.75.png,/static/images/modifae_pairwise/attractive/136234_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136266_0.75.png,/static/images/modifae_pairwise/attractive/136266_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136180_0.0.png,/static/images/modifae_pairwise/attractive/136180_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136244_0.0.png,/static/images/modifae_pairwise/attractive/136244_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136248_0.0.png,/static/images/modifae_pairwise/attractive/136248_0.75.png,1,0,modifae
/static/images/modifae_pairwise/attractive/136185_0.75.png,/static/images/modifae_pairwise/attractive/136185_0.0.png,0,0,modifae
/static/images/modifae_pairwise/attractive/136267_0.0.png,/static/images/modifae_pairwise/attractive/136267_0.75.png,1,0,modifae
