im1_name,im2_name,low_first,repeat,task_type
/static/images/modifae_pairwise/aggressive/136220_0.0.png,/static/images/modifae_pairwise/aggressive/136220_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136221_0.0.png,/static/images/modifae_pairwise/aggressive/136221_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136183_-0.75.png,/static/images/modifae_pairwise/aggressive/136183_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136186_0.0.png,/static/images/modifae_pairwise/aggressive/136186_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136181_-0.75.png,/static/images/modifae_pairwise/aggressive/136181_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136188_-0.75.png,/static/images/modifae_pairwise/aggressive/136188_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136241_-0.75.png,/static/images/modifae_pairwise/aggressive/136241_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136186_-0.75.png,/static/images/modifae_pairwise/aggressive/136186_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136228_0.0.png,/static/images/modifae_pairwise/aggressive/136228_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136223_-0.75.png,/static/images/modifae_pairwise/aggressive/136223_0.0.png,1,1,modifae
/static/images/modifae_pairwise/aggressive/136189_0.0.png,/static/images/modifae_pairwise/aggressive/136189_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136188_0.0.png,/static/images/modifae_pairwise/aggressive/136188_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136239_0.0.png,/static/images/modifae_pairwise/aggressive/136239_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136238_0.0.png,/static/images/modifae_pairwise/aggressive/136238_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136265_-0.75.png,/static/images/modifae_pairwise/aggressive/136265_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136233_-0.75.png,/static/images/modifae_pairwise/aggressive/136233_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136190_-0.75.png,/static/images/modifae_pairwise/aggressive/136190_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136234_0.0.png,/static/images/modifae_pairwise/aggressive/136234_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136233_0.0.png,/static/images/modifae_pairwise/aggressive/136233_-0.75.png,0,0,gt
/static/images/modifae_pairwise/aggressive/136261_-0.75.png,/static/images/modifae_pairwise/aggressive/136261_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136234_-0.75.png,/static/images/modifae_pairwise/aggressive/136234_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136182_-0.75.png,/static/images/modifae_pairwise/aggressive/136182_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136185_0.0.png,/static/images/modifae_pairwise/aggressive/136185_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136268_-0.75.png,/static/images/modifae_pairwise/aggressive/136268_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136229_-0.75.png,/static/images/modifae_pairwise/aggressive/136229_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136223_0.0.png,/static/images/modifae_pairwise/aggressive/136223_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136266_-0.75.png,/static/images/modifae_pairwise/aggressive/136266_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136225_0.0.png,/static/images/modifae_pairwise/aggressive/136225_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136252_-0.75.png,/static/images/modifae_pairwise/aggressive/136252_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136201_-0.75.png,/static/images/modifae_pairwise/aggressive/136201_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136248_0.0.png,/static/images/modifae_pairwise/aggressive/136248_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136249_0.0.png,/static/images/modifae_pairwise/aggressive/136249_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136242_0.0.png,/static/images/modifae_pairwise/aggressive/136242_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136187_-0.75.png,/static/images/modifae_pairwise/aggressive/136187_0.0.png,1,1,modifae
/static/images/modifae_pairwise/aggressive/136239_-0.75.png,/static/images/modifae_pairwise/aggressive/136239_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136241_0.0.png,/static/images/modifae_pairwise/aggressive/136241_-0.75.png,0,0,gt
/static/images/modifae_pairwise/aggressive/136264_-0.75.png,/static/images/modifae_pairwise/aggressive/136264_0.0.png,1,1,modifae
/static/images/modifae_pairwise/aggressive/136248_-0.75.png,/static/images/modifae_pairwise/aggressive/136248_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136200_-0.75.png,/static/images/modifae_pairwise/aggressive/136200_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136245_0.0.png,/static/images/modifae_pairwise/aggressive/136245_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136259_0.0.png,/static/images/modifae_pairwise/aggressive/136259_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136258_0.0.png,/static/images/modifae_pairwise/aggressive/136258_-0.75.png,0,0,modifae
/static/images/gt_pairwise/aggressive-low-3.png,/static/images/gt_pairwise/aggressive-mid-3.png,1,0,gt
/static/images/modifae_pairwise/aggressive/136250_0.0.png,/static/images/modifae_pairwise/aggressive/136250_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136253_0.0.png,/static/images/modifae_pairwise/aggressive/136253_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136254_-0.75.png,/static/images/modifae_pairwise/aggressive/136254_0.0.png,1,1,modifae
/static/images/modifae_pairwise/aggressive/136255_0.0.png,/static/images/modifae_pairwise/aggressive/136255_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136253_-0.75.png,/static/images/modifae_pairwise/aggressive/136253_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136257_0.0.png,/static/images/modifae_pairwise/aggressive/136257_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136256_0.0.png,/static/images/modifae_pairwise/aggressive/136256_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136215_-0.75.png,/static/images/modifae_pairwise/aggressive/136215_0.0.png,1,1,modifae
/static/images/modifae_pairwise/aggressive/136214_0.0.png,/static/images/modifae_pairwise/aggressive/136214_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136217_0.0.png,/static/images/modifae_pairwise/aggressive/136217_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136216_0.0.png,/static/images/modifae_pairwise/aggressive/136216_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136231_-0.75.png,/static/images/modifae_pairwise/aggressive/136231_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136210_0.0.png,/static/images/modifae_pairwise/aggressive/136210_-0.75.png,0,0,gt
/static/images/modifae_pairwise/aggressive/136271_-0.75.png,/static/images/modifae_pairwise/aggressive/136271_0.0.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136254_-0.75.png,/static/images/modifae_pairwise/aggressive/136254_0.0.png,1,0,modifae
