im1_name,im2_name,low_first,repeat,task_type
/static/images/modifae_pairwise/trustworthy/136185_0.75.png,/static/images/modifae_pairwise/trustworthy/136185_0.0.png,0,0,modifae
/static/images/modifae_pairwise/trustworthy/136228_0.0.png,/static/images/modifae_pairwise/trustworthy/136228_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136187_0.75.png,/static/images/modifae_pairwise/trustworthy/136187_0.0.png,0,1,modifae
/static/images/modifae_pairwise/trustworthy/136236_0.0.png,/static/images/modifae_pairwise/trustworthy/136236_0.75.png,1,1,modifae
/static/images/modifae_pairwise/trustworthy/136181_0.75.png,/static/images/modifae_pairwise/trustworthy/136181_0.0.png,0,0,modifae
/static/images/gt_pairwise/trustworthy-mid-3.png,/static/images/gt_pairwise/trustworthy-high-3.png,1,0,gt
/static/images/modifae_pairwise/trustworthy/136226_0.75.png,/static/images/modifae_pairwise/trustworthy/136226_0.0.png,0,0,modifae
/static/images/modifae_pairwise/trustworthy/136227_0.75.png,/static/images/modifae_pairwise/trustworthy/136227_0.0.png,0,0,modifae
/static/images/modifae_pairwise/trustworthy/136188_0.0.png,/static/images/modifae_pairwise/trustworthy/136188_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136265_0.0.png,/static/images/modifae_pairwise/trustworthy/136265_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136222_0.0.png,/static/images/modifae_pairwise/trustworthy/136222_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136262_0.0.png,/static/images/modifae_pairwise/trustworthy/136262_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136236_0.0.png,/static/images/modifae_pairwise/trustworthy/136236_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136226_0.0.png,/static/images/modifae_pairwise/trustworthy/136226_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136185_0.0.png,/static/images/modifae_pairwise/trustworthy/136185_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136180_0.0.png,/static/images/modifae_pairwise/trustworthy/136180_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136236_0.75.png,/static/images/modifae_pairwise/trustworthy/136236_0.0.png,0,0,modifae
/static/images/modifae_pairwise/trustworthy/136224_0.0.png,/static/images/modifae_pairwise/trustworthy/136224_0.75.png,1,1,modifae
/static/images/modifae_pairwise/trustworthy/136247_0.0.png,/static/images/modifae_pairwise/trustworthy/136247_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136235_0.0.png,/static/images/modifae_pairwise/trustworthy/136235_0.75.png,1,0,modifae
