im1_name,im2_name,low_first,repeat,task_type
/static/images/modifae_pairwise/intelligent/136241_-0.75.png,/static/images/modifae_pairwise/intelligent/136241_0.75.png,1,0,modifae
/static/images/modifae_pairwise/intelligent/136230_0.75.png,/static/images/modifae_pairwise/intelligent/136230_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136233_-0.75.png,/static/images/modifae_pairwise/intelligent/136233_0.75.png,1,0,modifae
/static/images/modifae_pairwise/intelligent/136256_-0.75.png,/static/images/modifae_pairwise/intelligent/136256_0.75.png,1,0,modifae
/static/images/modifae_pairwise/intelligent/136247_-0.75.png,/static/images/modifae_pairwise/intelligent/136247_0.75.png,1,0,modifae
/static/images/modifae_pairwise/intelligent/136231_0.75.png,/static/images/modifae_pairwise/intelligent/136231_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136221_0.75.png,/static/images/modifae_pairwise/intelligent/136221_-0.75.png,0,0,modifae
/static/images/gt_pairwise/intelligent-high-0.png,/static/images/gt_pairwise/intelligent-low-0.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136227_-0.75.png,/static/images/modifae_pairwise/intelligent/136227_0.75.png,1,0,modifae
/static/images/gt_pairwise/intelligent-high-2.png,/static/images/gt_pairwise/intelligent-low-2.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136193_-0.75.png,/static/images/modifae_pairwise/intelligent/136193_0.75.png,1,1,modifae
/static/images/gt_pairwise/intelligent-high-4.png,/static/images/gt_pairwise/intelligent-low-4.png,0,0,modifae
/static/images/gt_pairwise/intelligent-high-5.png,/static/images/gt_pairwise/intelligent-low-5.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136224_-0.75.png,/static/images/modifae_pairwise/intelligent/136224_0.75.png,1,0,modifae
/static/images/modifae_pairwise/intelligent/136212_-0.75.png,/static/images/modifae_pairwise/intelligent/136212_0.75.png,1,0,modifae
/static/images/gt_pairwise/intelligent-high-8.png,/static/images/gt_pairwise/intelligent-low-8.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136206_-0.75.png,/static/images/modifae_pairwise/intelligent/136206_0.75.png,1,0,modifae
