im1_name,im2_name,low_first,repeat,task_type
/static/images/modifae_pairwise/aggressive/136220_0.75.png,/static/images/modifae_pairwise/aggressive/136220_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136247_0.0.png,/static/images/modifae_pairwise/aggressive/136247_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136227_0.0.png,/static/images/modifae_pairwise/aggressive/136227_0.75.png,1,1,modifae
/static/images/modifae_pairwise/aggressive/136186_0.75.png,/static/images/modifae_pairwise/aggressive/136186_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136224_0.75.png,/static/images/modifae_pairwise/aggressive/136224_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136181_0.0.png,/static/images/modifae_pairwise/aggressive/136181_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136183_0.75.png,/static/images/modifae_pairwise/aggressive/136183_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136250_0.0.png,/static/images/modifae_pairwise/aggressive/136250_0.75.png,1,0,modifae
/static/images/gt_pairwise/aggressive-mid-9.png,/static/images/gt_pairwise/aggressive-high-9.png,1,0,gt
/static/images/modifae_pairwise/aggressive/136229_0.75.png,/static/images/modifae_pairwise/aggressive/136229_0.0.png,0,0,gt
/static/images/modifae_pairwise/aggressive/136214_0.0.png,/static/images/modifae_pairwise/aggressive/136214_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136206_0.0.png,/static/images/modifae_pairwise/aggressive/136206_0.75.png,1,1,modifae
/static/images/modifae_pairwise/aggressive/136239_0.75.png,/static/images/modifae_pairwise/aggressive/136239_0.0.png,0,1,modifae
/static/images/modifae_pairwise/aggressive/136238_0.75.png,/static/images/modifae_pairwise/aggressive/136238_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136248_0.0.png,/static/images/modifae_pairwise/aggressive/136248_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136241_0.0.png,/static/images/modifae_pairwise/aggressive/136241_0.75.png,1,1,modifae
/static/images/modifae_pairwise/aggressive/136235_0.75.png,/static/images/modifae_pairwise/aggressive/136235_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136207_0.0.png,/static/images/modifae_pairwise/aggressive/136207_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136233_0.0.png,/static/images/modifae_pairwise/aggressive/136233_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136232_0.75.png,/static/images/modifae_pairwise/aggressive/136232_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136231_0.75.png,/static/images/modifae_pairwise/aggressive/136231_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136230_0.75.png,/static/images/modifae_pairwise/aggressive/136230_0.0.png,0,0,gt
/static/images/modifae_pairwise/aggressive/136225_0.0.png,/static/images/modifae_pairwise/aggressive/136225_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136230_0.0.png,/static/images/modifae_pairwise/aggressive/136230_0.75.png,1,0,modifae
/static/images/gt_pairwise/aggressive-mid-5.png,/static/images/gt_pairwise/aggressive-high-5.png,1,0,gt
/static/images/modifae_pairwise/aggressive/136223_0.75.png,/static/images/modifae_pairwise/aggressive/136223_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136181_0.75.png,/static/images/modifae_pairwise/aggressive/136181_0.0.png,0,1,modifae
/static/images/modifae_pairwise/aggressive/136225_0.75.png,/static/images/modifae_pairwise/aggressive/136225_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136215_0.0.png,/static/images/modifae_pairwise/aggressive/136215_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136235_0.0.png,/static/images/modifae_pairwise/aggressive/136235_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136232_0.0.png,/static/images/modifae_pairwise/aggressive/136232_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136184_0.0.png,/static/images/modifae_pairwise/aggressive/136184_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136224_0.0.png,/static/images/modifae_pairwise/aggressive/136224_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136243_0.75.png,/static/images/modifae_pairwise/aggressive/136243_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136256_0.0.png,/static/images/modifae_pairwise/aggressive/136256_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136241_0.75.png,/static/images/modifae_pairwise/aggressive/136241_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136246_0.75.png,/static/images/modifae_pairwise/aggressive/136246_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136247_0.75.png,/static/images/modifae_pairwise/aggressive/136247_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136244_0.75.png,/static/images/modifae_pairwise/aggressive/136244_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136245_0.75.png,/static/images/modifae_pairwise/aggressive/136245_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136229_0.0.png,/static/images/modifae_pairwise/aggressive/136229_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136246_0.0.png,/static/images/modifae_pairwise/aggressive/136246_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136203_0.0.png,/static/images/modifae_pairwise/aggressive/136203_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136250_0.75.png,/static/images/modifae_pairwise/aggressive/136250_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136258_0.0.png,/static/images/modifae_pairwise/aggressive/136258_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136204_0.0.png,/static/images/modifae_pairwise/aggressive/136204_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136255_0.75.png,/static/images/modifae_pairwise/aggressive/136255_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136254_0.75.png,/static/images/modifae_pairwise/aggressive/136254_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136257_0.75.png,/static/images/modifae_pairwise/aggressive/136257_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136256_0.75.png,/static/images/modifae_pairwise/aggressive/136256_0.0.png,0,0,gt
/static/images/modifae_pairwise/aggressive/136215_0.75.png,/static/images/modifae_pairwise/aggressive/136215_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136217_0.0.png,/static/images/modifae_pairwise/aggressive/136217_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136208_0.0.png,/static/images/modifae_pairwise/aggressive/136208_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136249_0.0.png,/static/images/modifae_pairwise/aggressive/136249_0.75.png,1,0,modifae
/static/images/gt_pairwise/aggressive-mid-6.png,/static/images/gt_pairwise/aggressive-high-6.png,1,0,gt
/static/images/modifae_pairwise/aggressive/136205_0.0.png,/static/images/modifae_pairwise/aggressive/136205_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136231_0.0.png,/static/images/modifae_pairwise/aggressive/136231_0.75.png,1,0,modifae
/static/images/modifae_pairwise/aggressive/136265_0.75.png,/static/images/modifae_pairwise/aggressive/136265_0.0.png,0,0,modifae
/static/images/modifae_pairwise/aggressive/136266_0.75.png,/static/images/modifae_pairwise/aggressive/136266_0.0.png,0,0,gt
