im1_name,im2_name,low_first,repeat,task_type
/static/images/modifae_pairwise/intelligent/136223_0.0.png,/static/images/modifae_pairwise/intelligent/136223_0.75.png,1,0,modifae
/static/images/modifae_pairwise/intelligent/136231_0.0.png,/static/images/modifae_pairwise/intelligent/136231_0.75.png,1,0,modifae
/static/images/modifae_pairwise/intelligent/136236_0.0.png,/static/images/modifae_pairwise/intelligent/136236_0.75.png,1,0,modifae
/static/images/modifae_pairwise/intelligent/136270_0.75.png,/static/images/modifae_pairwise/intelligent/136270_0.0.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136259_0.0.png,/static/images/modifae_pairwise/intelligent/136259_0.75.png,1,0,modifae
/static/images/modifae_pairwise/intelligent/136200_0.0.png,/static/images/modifae_pairwise/intelligent/136200_0.75.png,1,0,modifae
/static/images/modifae_pairwise/intelligent/136204_0.75.png,/static/images/modifae_pairwise/intelligent/136204_0.0.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136205_0.75.png,/static/images/modifae_pairwise/intelligent/136205_0.0.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136202_0.75.png,/static/images/modifae_pairwise/intelligent/136202_0.0.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136201_0.0.png,/static/images/modifae_pairwise/intelligent/136201_0.75.png,1,0,modifae
/static/images/modifae_pairwise/intelligent/136184_0.0.png,/static/images/modifae_pairwise/intelligent/136184_0.75.png,1,0,modifae
/static/images/modifae_pairwise/intelligent/136244_0.0.png,/static/images/modifae_pairwise/intelligent/136244_0.75.png,1,1,modifae
/static/images/modifae_pairwise/intelligent/136251_0.0.png,/static/images/modifae_pairwise/intelligent/136251_0.75.png,1,1,modifae
/static/images/modifae_pairwise/intelligent/136209_0.75.png,/static/images/modifae_pairwise/intelligent/136209_0.0.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136233_0.0.png,/static/images/modifae_pairwise/intelligent/136233_0.75.png,1,1,modifae
/static/images/gt_pairwise/intelligent-mid-3.png,/static/images/gt_pairwise/intelligent-high-3.png,1,0,gt
/static/images/modifae_pairwise/intelligent/136249_0.75.png,/static/images/modifae_pairwise/intelligent/136249_0.0.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136244_0.75.png,/static/images/modifae_pairwise/intelligent/136244_0.0.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136206_0.0.png,/static/images/modifae_pairwise/intelligent/136206_0.75.png,1,0,modifae
/static/images/modifae_pairwise/intelligent/136220_0.75.png,/static/images/modifae_pairwise/intelligent/136220_0.0.png,0,0,gt
/static/images/modifae_pairwise/intelligent/136228_0.75.png,/static/images/modifae_pairwise/intelligent/136228_0.0.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136203_0.75.png,/static/images/modifae_pairwise/intelligent/136203_0.0.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136262_0.0.png,/static/images/modifae_pairwise/intelligent/136262_0.75.png,1,0,modifae
/static/images/modifae_pairwise/intelligent/136217_0.75.png,/static/images/modifae_pairwise/intelligent/136217_0.0.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136203_0.0.png,/static/images/modifae_pairwise/intelligent/136203_0.75.png,1,1,modifae
/static/images/gt_pairwise/intelligent-high-1.png,/static/images/gt_pairwise/intelligent-mid-1.png,0,0,modifae
/static/images/gt_pairwise/intelligent-high-2.png,/static/images/gt_pairwise/intelligent-mid-2.png,0,1,modifae
/static/images/gt_pairwise/intelligent-high-3.png,/static/images/gt_pairwise/intelligent-mid-3.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136187_0.0.png,/static/images/modifae_pairwise/intelligent/136187_0.75.png,1,0,modifae
/static/images/gt_pairwise/intelligent-high-5.png,/static/images/gt_pairwise/intelligent-mid-5.png,0,0,modifae
/static/images/gt_pairwise/intelligent-high-6.png,/static/images/gt_pairwise/intelligent-mid-6.png,0,0,modifae
/static/images/modifae_pairwise/intelligent/136258_0.0.png,/static/images/modifae_pairwise/intelligent/136258_0.75.png,1,1,modifae
/static/images/modifae_pairwise/intelligent/136238_0.0.png,/static/images/modifae_pairwise/intelligent/136238_0.75.png,1,0,modifae
/static/images/gt_pairwise/intelligent-mid-6.png,/static/images/gt_pairwise/intelligent-high-6.png,1,0,gt
