,subId,rt,im1,im2,response,low_first,repeat,task_type,correct
0,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,6878,/static/images/modifae_pairwise/aggressive/136204_0.0.png,/static/images/modifae_pairwise/aggressive/136204_-0.75.png,left,0,0,modifae,True
1,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,5134,/static/images/modifae_pairwise/aggressive/136266_0.0.png,/static/images/modifae_pairwise/aggressive/136266_-0.75.png,left,0,0,modifae,True
2,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,5247,/static/images/modifae_pairwise/aggressive/136214_-0.75.png,/static/images/modifae_pairwise/aggressive/136214_0.0.png,right,1,0,modifae,True
3,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2103,/static/images/modifae_pairwise/aggressive/136270_0.0.png,/static/images/modifae_pairwise/aggressive/136270_-0.75.png,left,0,0,modifae,True
4,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,6200,/static/images/modifae_pairwise/aggressive/136228_0.0.png,/static/images/modifae_pairwise/aggressive/136228_-0.75.png,left,0,0,modifae,True
5,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2253,/static/images/gt_pairwise/aggressive-low-2.png,/static/images/gt_pairwise/aggressive-mid-2.png,right,1,0,gt,True
6,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,3255,/static/images/modifae_pairwise/aggressive/136200_0.0.png,/static/images/modifae_pairwise/aggressive/136200_-0.75.png,left,0,0,modifae,True
7,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2502,/static/images/gt_pairwise/aggressive-low-6.png,/static/images/gt_pairwise/aggressive-mid-6.png,right,1,0,gt,True
8,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,3488,/static/images/modifae_pairwise/aggressive/136234_0.0.png,/static/images/modifae_pairwise/aggressive/136234_-0.75.png,left,0,0,modifae,True
9,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2822,/static/images/modifae_pairwise/aggressive/136222_0.0.png,/static/images/modifae_pairwise/aggressive/136222_-0.75.png,left,0,1,modifae,True
10,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,3887,/static/images/modifae_pairwise/aggressive/136185_0.0.png,/static/images/modifae_pairwise/aggressive/136185_-0.75.png,left,0,0,modifae,True
11,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,3798,/static/images/modifae_pairwise/aggressive/136186_-0.75.png,/static/images/modifae_pairwise/aggressive/136186_0.0.png,right,1,1,modifae,True
12,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2599,/static/images/modifae_pairwise/aggressive/136241_-0.75.png,/static/images/modifae_pairwise/aggressive/136241_0.0.png,right,1,0,modifae,True
13,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,3127,/static/images/modifae_pairwise/aggressive/136248_0.0.png,/static/images/modifae_pairwise/aggressive/136248_-0.75.png,right,0,0,modifae,False
14,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2271,/static/images/modifae_pairwise/aggressive/136240_0.0.png,/static/images/modifae_pairwise/aggressive/136240_-0.75.png,right,0,0,modifae,False
15,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,1983,/static/images/modifae_pairwise/aggressive/136214_0.0.png,/static/images/modifae_pairwise/aggressive/136214_-0.75.png,left,0,0,modifae,True
16,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,5360,/static/images/modifae_pairwise/aggressive/136262_-0.75.png,/static/images/modifae_pairwise/aggressive/136262_0.0.png,right,1,1,modifae,True
17,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2903,/static/images/modifae_pairwise/aggressive/136269_0.0.png,/static/images/modifae_pairwise/aggressive/136269_-0.75.png,left,0,0,modifae,True
18,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,4918,/static/images/modifae_pairwise/aggressive/136206_-0.75.png,/static/images/modifae_pairwise/aggressive/136206_0.0.png,left,1,0,modifae,False
19,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,4375,/static/images/modifae_pairwise/aggressive/136237_0.0.png,/static/images/modifae_pairwise/aggressive/136237_-0.75.png,right,0,0,modifae,False
20,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2349,/static/images/modifae_pairwise/aggressive/136240_-0.75.png,/static/images/modifae_pairwise/aggressive/136240_0.0.png,right,1,0,modifae,True
21,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2479,/static/images/modifae_pairwise/aggressive/136250_-0.75.png,/static/images/modifae_pairwise/aggressive/136250_0.0.png,right,1,0,modifae,True
22,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,4127,/static/images/modifae_pairwise/aggressive/136186_0.0.png,/static/images/modifae_pairwise/aggressive/136186_-0.75.png,left,0,0,modifae,True
23,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2775,/static/images/modifae_pairwise/aggressive/136254_0.0.png,/static/images/modifae_pairwise/aggressive/136254_-0.75.png,right,0,0,modifae,False
24,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2734,/static/images/modifae_pairwise/aggressive/136261_-0.75.png,/static/images/modifae_pairwise/aggressive/136261_0.0.png,left,1,0,modifae,False
25,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2584,/static/images/modifae_pairwise/aggressive/136260_0.0.png,/static/images/modifae_pairwise/aggressive/136260_-0.75.png,right,0,0,modifae,False
26,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,4423,/static/images/modifae_pairwise/aggressive/136256_-0.75.png,/static/images/modifae_pairwise/aggressive/136256_0.0.png,right,1,0,modifae,True
27,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,3447,/static/images/modifae_pairwise/aggressive/136265_-0.75.png,/static/images/modifae_pairwise/aggressive/136265_0.0.png,left,1,0,modifae,False
28,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,3174,/static/images/modifae_pairwise/aggressive/136224_0.0.png,/static/images/modifae_pairwise/aggressive/136224_-0.75.png,left,0,0,gt,True
29,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,3759,/static/images/modifae_pairwise/aggressive/136264_-0.75.png,/static/images/modifae_pairwise/aggressive/136264_0.0.png,right,1,0,modifae,True
30,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,3344,/static/images/modifae_pairwise/aggressive/136262_-0.75.png,/static/images/modifae_pairwise/aggressive/136262_0.0.png,right,1,0,modifae,True
31,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,1628,/static/images/gt_pairwise/aggressive-mid-6.png,/static/images/gt_pairwise/aggressive-low-6.png,left,0,0,modifae,True
32,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,6400,/static/images/modifae_pairwise/aggressive/136256_0.0.png,/static/images/modifae_pairwise/aggressive/136256_-0.75.png,left,0,0,modifae,True
33,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,3038,/static/images/modifae_pairwise/aggressive/136227_-0.75.png,/static/images/modifae_pairwise/aggressive/136227_0.0.png,right,1,0,modifae,True
34,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2190,/static/images/gt_pairwise/aggressive-mid-4.png,/static/images/gt_pairwise/aggressive-low-4.png,left,0,0,gt,True
35,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2623,/static/images/modifae_pairwise/aggressive/136252_0.0.png,/static/images/modifae_pairwise/aggressive/136252_-0.75.png,left,0,1,modifae,True
36,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2582,/static/images/modifae_pairwise/aggressive/136261_0.0.png,/static/images/modifae_pairwise/aggressive/136261_-0.75.png,left,0,0,modifae,True
37,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2800,/static/images/gt_pairwise/aggressive-mid-8.png,/static/images/gt_pairwise/aggressive-low-8.png,right,0,0,modifae,False
38,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2694,/static/images/gt_pairwise/aggressive-low-7.png,/static/images/gt_pairwise/aggressive-mid-7.png,right,1,0,gt,True
39,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,5383,/static/images/modifae_pairwise/aggressive/136217_0.0.png,/static/images/modifae_pairwise/aggressive/136217_-0.75.png,left,0,0,gt,True
40,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2952,/static/images/modifae_pairwise/aggressive/136235_-0.75.png,/static/images/modifae_pairwise/aggressive/136235_0.0.png,right,1,0,modifae,True
41,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,1807,/static/images/modifae_pairwise/aggressive/136266_-0.75.png,/static/images/modifae_pairwise/aggressive/136266_0.0.png,right,1,0,modifae,True
42,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2840,/static/images/modifae_pairwise/aggressive/136234_-0.75.png,/static/images/modifae_pairwise/aggressive/136234_0.0.png,right,1,0,modifae,True
43,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,1574,/static/images/modifae_pairwise/aggressive/136237_-0.75.png,/static/images/modifae_pairwise/aggressive/136237_0.0.png,left,1,0,modifae,False
44,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2759,/static/images/modifae_pairwise/aggressive/136242_0.0.png,/static/images/modifae_pairwise/aggressive/136242_-0.75.png,left,0,1,modifae,True
45,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2455,/static/images/gt_pairwise/aggressive-mid-5.png,/static/images/gt_pairwise/aggressive-low-5.png,left,0,0,modifae,True
46,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2919,/static/images/modifae_pairwise/aggressive/136183_-0.75.png,/static/images/modifae_pairwise/aggressive/136183_0.0.png,left,1,0,modifae,False
47,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,3063,/static/images/modifae_pairwise/aggressive/136221_0.0.png,/static/images/modifae_pairwise/aggressive/136221_-0.75.png,left,0,0,modifae,True
48,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2095,/static/images/modifae_pairwise/aggressive/136187_0.0.png,/static/images/modifae_pairwise/aggressive/136187_-0.75.png,left,0,0,modifae,True
49,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2384,/static/images/modifae_pairwise/aggressive/136226_0.0.png,/static/images/modifae_pairwise/aggressive/136226_-0.75.png,left,0,0,modifae,True
50,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,1791,/static/images/gt_pairwise/aggressive-low-9.png,/static/images/gt_pairwise/aggressive-mid-9.png,right,1,0,gt,True
51,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,1359,/static/images/modifae_pairwise/aggressive/136187_-0.75.png,/static/images/modifae_pairwise/aggressive/136187_0.0.png,left,1,0,modifae,False
52,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,1904,/static/images/modifae_pairwise/aggressive/136233_-0.75.png,/static/images/modifae_pairwise/aggressive/136233_0.0.png,left,1,0,modifae,False
53,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,1054,/static/images/modifae_pairwise/aggressive/136252_-0.75.png,/static/images/modifae_pairwise/aggressive/136252_0.0.png,left,1,1,modifae,False
54,AMJ9AF7IG3E5T:3M81GAB8A2QTOB5E3T2FWJE6NJOBQ4,2208,/static/images/modifae_pairwise/aggressive/136268_-0.75.png,/static/images/modifae_pairwise/aggressive/136268_0.0.png,left,1,0,modifae,False
