,subId,rt,im1,im2,response,low_first,repeat,task_type,correct,pair_ind
0,A17D6BK59S31BM:358UUM7WR1A6Y0HO3RFZW72F1ZWR71,5261.0,/static/images/modifae_pairwise/attractive_new/136271_0.0.png,/static/images/modifae_pairwise/attractive_new/136271_1.png,left,1.0,0.0,modifae,False,68.0
1,A17D6BK59S31BM:358UUM7WR1A6Y0HO3RFZW72F1ZWR71,3295.0,/static/images/modifae_pairwise/attractive_new/136225_1.png,/static/images/modifae_pairwise/attractive_new/136225_0.0.png,right,0.0,0.0,modifae,False,28.0
2,A17D6BK59S31BM:358UUM7WR1A6Y0HO3RFZW72F1ZWR71,2122.0,/static/images/gt_pairwise/attractive-high-7.png,/static/images/gt_pairwise/attractive-mid-7.png,right,0.0,0.0,gt,False,87.0
3,A17D6BK59S31BM:358UUM7WR1A6Y0HO3RFZW72F1ZWR71,1480.0,/static/images/modifae_pairwise/attractive_new/136262_1.png,/static/images/modifae_pairwise/attractive_new/136262_0.0.png,left,0.0,0.0,modifae,True,63.0
4,A17D6BK59S31BM:358UUM7WR1A6Y0HO3RFZW72F1ZWR71,2069.0,/static/images/modifae_pairwise/attractive_new/136254_1.png,/static/images/modifae_pairwise/attractive_new/136254_0.0.png,right,0.0,0.0,modifae,False,48.0
5,A17D6BK59S31BM:358UUM7WR1A6Y0HO3RFZW72F1ZWR71,1409.0,/static/images/modifae_pairwise/attractive_new/136207_1.png,/static/images/modifae_pairwise/attractive_new/136207_0.0.png,right,0.0,0.0,modifae,False,71.0
6,A17D6BK59S31BM:358UUM7WR1A6Y0HO3RFZW72F1ZWR71,2920.0,/static/images/modifae_pairwise/attractive_new/136235_1.png,/static/images/modifae_pairwise/attractive_new/136235_0.0.png,left,0.0,0.0,modifae,True,17.0
7,A17D6BK59S31BM:358UUM7WR1A6Y0HO3RFZW72F1ZWR71,11278.0,/static/images/modifae_pairwise/attractive_new/136221_0.0.png,/static/images/modifae_pairwise/attractive_new/136221_1.png,left,1.0,1.0,modifae,False,1.0
8,A17D6BK59S31BM:358UUM7WR1A6Y0HO3RFZW72F1ZWR71,2072.0,/static/images/modifae_pairwise/attractive_new/136256_1.png,/static/images/modifae_pairwise/attractive_new/136256_0.0.png,left,0.0,0.0,modifae,True,50.0
9,A17D6BK59S31BM:358UUM7WR1A6Y0HO3RFZW72F1ZWR71,3501.0,/static/images/modifae_pairwise/attractive_new/136209_0.0.png,/static/images/modifae_pairwise/attractive_new/136209_1.png,left,1.0,0.0,modifae,False,79.0
10,A17D6BK59S31BM:358UUM7WR1A6Y0HO3RFZW72F1ZWR71,2609.0,/static/images/modifae_pairwise/attractive_new/136239_1.png,/static/images/modifae_pairwise/attractive_new/136239_0.0.png,left,0.0,0.0,modifae,True,13.0
11,A17D6BK59S31BM:358UUM7WR1A6Y0HO3RFZW72F1ZWR71,1732.0,/static/images/modifae_pairwise/attractive_new/136251_1.png,/static/images/modifae_pairwise/attractive_new/136251_0.0.png,left,0.0,0.0,modifae,True,43.0
