,subId,rt,im1,im2,response,low_first,repeat,task_type,correct
0,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,889,/static/images/stargan_pairwise/stargan_9aggr_hi.png,/static/images/stargan_pairwise/stargan_9aggr_lo.png,left,1,0,stargan,False
1,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,854,/static/images/stargan_pairwise/stargan_34aggr_hi.png,/static/images/stargan_pairwise/stargan_34aggr_lo.png,right,1,0,stargan,True
2,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,1055,/static/images/gt_pairwise/aggressive-high-2.png,/static/images/gt_pairwise/aggressive-low-2.png,right,0,0,stargan,False
3,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,752,/static/images/stargan_pairwise/stargan_63aggr_lo.png,/static/images/stargan_pairwise/stargan_63aggr_hi.png,left,0,0,stargan,True
4,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,824,/static/images/stargan_pairwise/stargan_3aggr_hi.png,/static/images/stargan_pairwise/stargan_3aggr_lo.png,left,1,0,stargan,False
5,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,1031,/static/images/stargan_pairwise/stargan_53aggr_lo.png,/static/images/stargan_pairwise/stargan_53aggr_hi.png,right,0,1,stargan,False
6,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,848,/static/images/stargan_pairwise/stargan_32aggr_lo.png,/static/images/stargan_pairwise/stargan_32aggr_hi.png,right,0,0,gt,False
7,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,879,/static/images/stargan_pairwise/stargan_7aggr_hi.png,/static/images/stargan_pairwise/stargan_7aggr_lo.png,right,1,1,stargan,True
8,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,992,/static/images/gt_pairwise/aggressive-high-5.png,/static/images/gt_pairwise/aggressive-low-5.png,right,0,0,gt,False
9,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,750,/static/images/stargan_pairwise/stargan_32aggr_hi.png,/static/images/stargan_pairwise/stargan_32aggr_lo.png,left,1,0,stargan,False
10,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,745,/static/images/stargan_pairwise/stargan_22aggr_hi.png,/static/images/stargan_pairwise/stargan_22aggr_lo.png,right,1,0,stargan,True
11,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,879,/static/images/stargan_pairwise/stargan_69aggr_lo.png,/static/images/stargan_pairwise/stargan_69aggr_hi.png,right,0,0,stargan,False
12,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,713,/static/images/stargan_pairwise/stargan_62aggr_hi.png,/static/images/stargan_pairwise/stargan_62aggr_lo.png,right,1,0,stargan,True
13,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,591,/static/images/stargan_pairwise/stargan_29aggr_hi.png,/static/images/stargan_pairwise/stargan_29aggr_lo.png,left,1,1,stargan,False
14,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,503,/static/images/stargan_pairwise/stargan_36aggr_lo.png,/static/images/stargan_pairwise/stargan_36aggr_hi.png,right,0,0,stargan,False
15,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,896,/static/images/stargan_pairwise/stargan_2aggr_lo.png,/static/images/stargan_pairwise/stargan_2aggr_hi.png,right,0,0,stargan,False
16,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,583,/static/images/stargan_pairwise/stargan_27aggr_lo.png,/static/images/stargan_pairwise/stargan_27aggr_hi.png,right,0,0,stargan,False
17,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,527,/static/images/stargan_pairwise/stargan_13aggr_lo.png,/static/images/stargan_pairwise/stargan_13aggr_hi.png,left,0,0,stargan,True
18,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,552,/static/images/stargan_pairwise/stargan_80aggr_hi.png,/static/images/stargan_pairwise/stargan_80aggr_lo.png,left,1,0,stargan,False
19,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,496,/static/images/stargan_pairwise/stargan_29aggr_lo.png,/static/images/stargan_pairwise/stargan_29aggr_hi.png,right,0,0,gt,False
20,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,592,/static/images/stargan_pairwise/stargan_75aggr_hi.png,/static/images/stargan_pairwise/stargan_75aggr_lo.png,right,1,1,stargan,True
21,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,479,/static/images/stargan_pairwise/stargan_10aggr_hi.png,/static/images/stargan_pairwise/stargan_10aggr_lo.png,left,1,0,stargan,False
22,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,576,/static/images/stargan_pairwise/stargan_31aggr_hi.png,/static/images/stargan_pairwise/stargan_31aggr_lo.png,right,1,0,stargan,True
23,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,520,/static/images/stargan_pairwise/stargan_37aggr_hi.png,/static/images/stargan_pairwise/stargan_37aggr_lo.png,left,1,0,stargan,False
24,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,470,/static/images/stargan_pairwise/stargan_62aggr_lo.png,/static/images/stargan_pairwise/stargan_62aggr_hi.png,right,0,0,stargan,False
25,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,537,/static/images/stargan_pairwise/stargan_60aggr_hi.png,/static/images/stargan_pairwise/stargan_60aggr_lo.png,right,1,0,stargan,True
26,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,463,/static/images/gt_pairwise/aggressive-high-0.png,/static/images/gt_pairwise/aggressive-low-0.png,left,0,0,gt,True
27,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,654,/static/images/stargan_pairwise/stargan_15aggr_hi.png,/static/images/stargan_pairwise/stargan_15aggr_lo.png,left,1,0,stargan,False
28,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,583,/static/images/stargan_pairwise/stargan_21aggr_lo.png,/static/images/stargan_pairwise/stargan_21aggr_hi.png,right,0,1,stargan,False
29,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,818,/static/images/stargan_pairwise/stargan_26aggr_hi.png,/static/images/stargan_pairwise/stargan_26aggr_lo.png,right,1,1,stargan,True
30,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,686,/static/images/stargan_pairwise/stargan_39aggr_lo.png,/static/images/stargan_pairwise/stargan_39aggr_hi.png,left,0,0,stargan,True
31,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,710,/static/images/stargan_pairwise/stargan_70aggr_lo.png,/static/images/stargan_pairwise/stargan_70aggr_hi.png,right,0,0,stargan,False
32,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,761,/static/images/stargan_pairwise/stargan_14aggr_hi.png,/static/images/stargan_pairwise/stargan_14aggr_lo.png,left,1,0,stargan,False
33,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,823,/static/images/stargan_pairwise/stargan_54aggr_hi.png,/static/images/stargan_pairwise/stargan_54aggr_lo.png,left,1,0,stargan,False
34,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,784,/static/images/stargan_pairwise/stargan_76aggr_hi.png,/static/images/stargan_pairwise/stargan_76aggr_lo.png,left,1,0,stargan,False
35,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,736,/static/images/stargan_pairwise/stargan_17aggr_lo.png,/static/images/stargan_pairwise/stargan_17aggr_hi.png,right,0,0,stargan,False
36,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,766,/static/images/stargan_pairwise/stargan_43aggr_lo.png,/static/images/stargan_pairwise/stargan_43aggr_hi.png,right,0,0,stargan,False
37,A3C0NQ2IP5FTZQ:3QL2OFSM98PRVJKS116T39PJ0R0CNK,814,/static/images/stargan_pairwise/stargan_50aggr_hi.png,/static/images/stargan_pairwise/stargan_50aggr_lo.png,left,1,0,stargan,False
