,subId,rt,im1,im2,response,low_first,repeat,task_type,correct
0,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,7012,/static/images/modifae_pairwise/aggressive/136204_0.75.png,/static/images/modifae_pairwise/aggressive/136204_0.0.png,left,0,0,modifae,True
1,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,4302,/static/images/modifae_pairwise/aggressive/136204_0.75.png,/static/images/modifae_pairwise/aggressive/136204_0.0.png,left,0,0,modifae,True
2,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,9065,/static/images/modifae_pairwise/aggressive/136185_0.0.png,/static/images/modifae_pairwise/aggressive/136185_0.75.png,right,1,0,modifae,True
3,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,8471,/static/images/modifae_pairwise/aggressive/136269_0.0.png,/static/images/modifae_pairwise/aggressive/136269_0.75.png,right,1,1,modifae,True
4,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,5439,/static/images/gt_pairwise/aggressive-mid-4.png,/static/images/gt_pairwise/aggressive-high-4.png,right,1,0,gt,True
5,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,5521,/static/images/modifae_pairwise/aggressive/136250_0.0.png,/static/images/modifae_pairwise/aggressive/136250_0.75.png,right,1,0,modifae,True
6,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,9230,/static/images/modifae_pairwise/aggressive/136182_0.0.png,/static/images/modifae_pairwise/aggressive/136182_0.75.png,right,1,0,modifae,True
7,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,5231,/static/images/modifae_pairwise/aggressive/136239_0.75.png,/static/images/modifae_pairwise/aggressive/136239_0.0.png,right,0,0,modifae,False
8,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,9935,/static/images/modifae_pairwise/aggressive/136266_0.75.png,/static/images/modifae_pairwise/aggressive/136266_0.0.png,left,0,0,modifae,True
9,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,6855,/static/images/modifae_pairwise/aggressive/136242_0.75.png,/static/images/modifae_pairwise/aggressive/136242_0.0.png,left,0,0,modifae,True
10,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,6423,/static/images/modifae_pairwise/aggressive/136207_0.75.png,/static/images/modifae_pairwise/aggressive/136207_0.0.png,right,0,0,modifae,False
11,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,2352,/static/images/modifae_pairwise/aggressive/136264_0.0.png,/static/images/modifae_pairwise/aggressive/136264_0.75.png,left,1,0,modifae,False
12,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,3208,/static/images/modifae_pairwise/aggressive/136187_0.0.png,/static/images/modifae_pairwise/aggressive/136187_0.75.png,right,1,0,modifae,True
13,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,2879,/static/images/modifae_pairwise/aggressive/136243_0.0.png,/static/images/modifae_pairwise/aggressive/136243_0.75.png,right,1,0,modifae,True
14,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,4392,/static/images/modifae_pairwise/aggressive/136238_0.75.png,/static/images/modifae_pairwise/aggressive/136238_0.0.png,left,0,0,modifae,True
15,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,2448,/static/images/modifae_pairwise/aggressive/136270_0.0.png,/static/images/modifae_pairwise/aggressive/136270_0.75.png,right,1,0,modifae,True
16,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,2808,/static/images/modifae_pairwise/aggressive/136180_0.0.png,/static/images/modifae_pairwise/aggressive/136180_0.75.png,right,1,0,modifae,True
17,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,3208,/static/images/modifae_pairwise/aggressive/136255_0.0.png,/static/images/modifae_pairwise/aggressive/136255_0.75.png,right,1,0,modifae,True
18,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,2518,/static/images/modifae_pairwise/aggressive/136186_0.75.png,/static/images/modifae_pairwise/aggressive/136186_0.0.png,left,0,0,modifae,True
19,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,3047,/static/images/modifae_pairwise/aggressive/136214_0.75.png,/static/images/modifae_pairwise/aggressive/136214_0.0.png,left,0,0,gt,True
20,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,2577,/static/images/modifae_pairwise/aggressive/136202_0.75.png,/static/images/modifae_pairwise/aggressive/136202_0.0.png,left,0,0,gt,True
21,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,6383,/static/images/modifae_pairwise/aggressive/136242_0.0.png,/static/images/modifae_pairwise/aggressive/136242_0.75.png,right,1,0,modifae,True
22,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,4713,/static/images/modifae_pairwise/aggressive/136209_0.75.png,/static/images/modifae_pairwise/aggressive/136209_0.0.png,left,0,0,modifae,True
23,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,4087,/static/images/modifae_pairwise/aggressive/136221_0.0.png,/static/images/modifae_pairwise/aggressive/136221_0.75.png,right,1,0,modifae,True
24,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,2703,/static/images/modifae_pairwise/aggressive/136183_0.0.png,/static/images/modifae_pairwise/aggressive/136183_0.75.png,right,1,0,modifae,True
25,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,2808,/static/images/modifae_pairwise/aggressive/136269_0.0.png,/static/images/modifae_pairwise/aggressive/136269_0.75.png,right,1,0,modifae,True
26,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,3151,/static/images/modifae_pairwise/aggressive/136226_0.0.png,/static/images/modifae_pairwise/aggressive/136226_0.75.png,right,1,0,modifae,True
27,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,2855,/static/images/modifae_pairwise/aggressive/136261_0.0.png,/static/images/modifae_pairwise/aggressive/136261_0.75.png,left,1,0,modifae,False
28,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,3527,/static/images/modifae_pairwise/aggressive/136269_0.75.png,/static/images/modifae_pairwise/aggressive/136269_0.0.png,left,0,0,modifae,True
29,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,2574,/static/images/modifae_pairwise/aggressive/136249_0.75.png,/static/images/modifae_pairwise/aggressive/136249_0.0.png,left,0,0,modifae,True
30,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,2976,/static/images/modifae_pairwise/aggressive/136252_0.0.png,/static/images/modifae_pairwise/aggressive/136252_0.75.png,right,1,0,modifae,True
31,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,1991,/static/images/modifae_pairwise/aggressive/136244_0.75.png,/static/images/modifae_pairwise/aggressive/136244_0.0.png,left,0,0,modifae,True
32,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,4630,/static/images/modifae_pairwise/aggressive/136246_0.0.png,/static/images/modifae_pairwise/aggressive/136246_0.75.png,right,1,0,modifae,True
33,AE015UO038LEC:3K9FOBBF2JQKYNEYEEZS6SF6U32NL5,2679,/static/images/modifae_pairwise/aggressive/136232_0.75.png,/static/images/modifae_pairwise/aggressive/136232_0.0.png,left,0,0,gt,True
