A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,initialized,0,,1548863725062
A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,window_resize,1,"[1366, 677]",1548863725063
A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,window_resize,27649,"[1821, 902]",1548863752712
A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,window_resize,1207,"[1707, 846]",1548863753919
A2LCOTUKCDULAA:3PWWM24LHU5TUU5MY6S49ZQ204828W,initialized,0,,1548864271485
A2LCOTUKCDULAA:3PWWM24LHU5TUU5MY6S49ZQ204828W,window_resize,0,"[1366, 677]",1548864271485
A2LCOTUKCDULAA:3PWWM24LHU5TUU5MY6S49ZQ204828W,window_resize,3805,"[1366, 768]",1548864275290
A3JLE2LJ5I17E2:3I2PTA7R3V1UHE9896F8VMXWBAFQKG,initialized,0,,1548864348964
A3JLE2LJ5I17E2:3I2PTA7R3V1UHE9896F8VMXWBAFQKG,window_resize,0,"[1361, 1270]",1548864348964
A2H6K1XIK4LY7O:3GLB5JMZFZ2VQJ9KETO9XVY4LEAGDZ,initialized,0,,1548864544298
A2H6K1XIK4LY7O:3GLB5JMZFZ2VQJ9KETO9XVY4LEAGDZ,window_resize,0,"[1280, 963]",1548864544298
A2T675UCHNTSSW:3YWRV122CU62E6EOHQ2AFILUJVT8UM,initialized,0,,1548864599997
A2T675UCHNTSSW:3YWRV122CU62E6EOHQ2AFILUJVT8UM,window_resize,0,"[1024, 737]",1548864599997
AA4KKLIU4C3NY:3IFS6Q0HJKQFOZYX17J1D6XK1UBSIW,initialized,0,,1548865033390
AA4KKLIU4C3NY:3IFS6Q0HJKQFOZYX17J1D6XK1UBSIW,window_resize,0,"[818, 647]",1548865033390
AA4KKLIU4C3NY:3IFS6Q0HJKQFOZYX17J1D6XK1UBSIW,focus,26236,off,1548865059626
AA4KKLIU4C3NY:3IFS6Q0HJKQFOZYX17J1D6XK1UBSIW,focus,6742,on,1548865066368
AA4KKLIU4C3NY:3IFS6Q0HJKQFOZYX17J1D6XK1UBSIW,focus,7400,off,1548865073768
AA4KKLIU4C3NY:3IFS6Q0HJKQFOZYX17J1D6XK1UBSIW,focus,21872,on,1548865095640
A2DDH3HSSL5G8A:3OS4RQUCRBMWXMF5PDRLKKASHEYBFO,initialized,0,,1548865251202
A2DDH3HSSL5G8A:3OS4RQUCRBMWXMF5PDRLKKASHEYBFO,window_resize,0,"[1707, 847]",1548865251202
A11FRLH5KWRLBV:308Q0PEVBAKXJK2YS1JAWBSU96Q9I6,initialized,0,,1548865507647
A11FRLH5KWRLBV:308Q0PEVBAKXJK2YS1JAWBSU96Q9I6,window_resize,0,"[1032, 787]",1548865507647
A11FRLH5KWRLBV:308Q0PEVBAKXJK2YS1JAWBSU96Q9I6,window_resize,3874,"[1113, 1070]",1548865511521
A11FRLH5KWRLBV:308Q0PEVBAKXJK2YS1JAWBSU96Q9I6,focus,93873,off,1548865605394
A11FRLH5KWRLBV:308Q0PEVBAKXJK2YS1JAWBSU96Q9I6,focus,2903,on,1548865608297
A11FRLH5KWRLBV:308Q0PEVBAKXJK2YS1JAWBSU96Q9I6,focus,5333,off,1548865613630
A11FRLH5KWRLBV:308Q0PEVBAKXJK2YS1JAWBSU96Q9I6,focus,2357,on,1548865615987
A11FRLH5KWRLBV:308Q0PEVBAKXJK2YS1JAWBSU96Q9I6,focus,93784,off,1548865709771
A11FRLH5KWRLBV:308Q0PEVBAKXJK2YS1JAWBSU96Q9I6,focus,4086,on,1548865713857
A1U7O93JY3WFMU:3QY7M81QH9TKBW4TD762VVG16KNK7C,initialized,0,,1548865815635
A1U7O93JY3WFMU:3QY7M81QH9TKBW4TD762VVG16KNK7C,window_resize,1,"[1600, 739]",1548865815636
A1U7O93JY3WFMU:3QY7M81QH9TKBW4TD762VVG16KNK7C,focus,1163,on,1548865816799
A1JWEKRBLSPL8S:3DR23U6WE7L4NU9QUOY02WVEBKOET4,initialized,0,,1548865785110
A1JWEKRBLSPL8S:3DR23U6WE7L4NU9QUOY02WVEBKOET4,window_resize,0,"[1219, 671]",1548865785110
A14BO0JIQTNMOW:3LEP4MGT3I7ZZ219Y7WVWK7751NBDI,initialized,0,,1548866106796
A14BO0JIQTNMOW:3LEP4MGT3I7ZZ219Y7WVWK7751NBDI,window_resize,0,"[1024, 768]",1548866106796
A14BO0JIQTNMOW:3LEP4MGT3I7ZZ219Y7WVWK7751NBDI,focus,48082,off,1548866154878
A14BO0JIQTNMOW:3LEP4MGT3I7ZZ219Y7WVWK7751NBDI,focus,44370,on,1548866199248
A14BO0JIQTNMOW:3LEP4MGT3I7ZZ219Y7WVWK7751NBDI,focus,1926,off,1548866201174
A14BO0JIQTNMOW:3LEP4MGT3I7ZZ219Y7WVWK7751NBDI,focus,318,on,1548866201492
AAQ0H553B0Y6B:3DR23U6WE7L4NU9QUOY02WVEBKOET4,initialized,0,,1548866341846
AAQ0H553B0Y6B:3DR23U6WE7L4NU9QUOY02WVEBKOET4,window_resize,0,"[4096, 2852]",1548866341846
AAQ0H553B0Y6B:3DR23U6WE7L4NU9QUOY02WVEBKOET4,window_resize,3719,"[1536, 1069]",1548866345565
AAQ0H553B0Y6B:3DR23U6WE7L4NU9QUOY02WVEBKOET4,window_resize,792,"[4096, 2852]",1548866346357
