,subId,rt,im1,im2,response,low_first,repeat,task_type,correct,pair_ind
0,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,23737.0,/static/images/modifae_pairwise/intelligent_new/136255_1.png,/static/images/modifae_pairwise/intelligent_new/136255_0.0.png,right,0.0,0.0,modifae,False,47.0
1,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,2638.0,/static/images/modifae_pairwise/intelligent_new/136185_1.png,/static/images/modifae_pairwise/intelligent_new/136185_0.0.png,left,0.0,0.0,modifae,True,23.0
2,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,99.0,/static/images/modifae_pairwise/intelligent_new/136240_1.png,/static/images/modifae_pairwise/intelligent_new/136240_0.0.png,right,0.0,0.0,modifae,False,35.0
3,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,2412.0,/static/images/modifae_pairwise/intelligent_new/136182_0.0.png,/static/images/modifae_pairwise/intelligent_new/136182_1.png,left,1.0,0.0,modifae,False,30.0
4,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,18808.0,/static/images/modifae_pairwise/intelligent_new/136230_0.0.png,/static/images/modifae_pairwise/intelligent_new/136230_1.png,right,1.0,0.0,modifae,True,22.0
5,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,1917.0,/static/images/gt_pairwise/intelligent-high-7.png,/static/images/gt_pairwise/intelligent-mid-7.png,left,0.0,0.0,gt,True,87.0
6,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,3495.0,/static/images/modifae_pairwise/intelligent_new/136195_1.png,/static/images/modifae_pairwise/intelligent_new/136195_0.0.png,right,0.0,0.0,modifae,False,54.0
7,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,2279.0,/static/images/modifae_pairwise/intelligent_new/136256_0.0.png,/static/images/modifae_pairwise/intelligent_new/136256_1.png,left,1.0,0.0,modifae,False,50.0
8,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,2201.0,/static/images/modifae_pairwise/intelligent_new/136265_0.0.png,/static/images/modifae_pairwise/intelligent_new/136265_1.png,left,1.0,0.0,modifae,False,58.0
9,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,16515.0,/static/images/modifae_pairwise/intelligent_new/136266_1.png,/static/images/modifae_pairwise/intelligent_new/136266_0.0.png,left,0.0,0.0,modifae,True,59.0
10,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,16581.0,/static/images/modifae_pairwise/intelligent_new/136205_1.png,/static/images/modifae_pairwise/intelligent_new/136205_0.0.png,right,0.0,0.0,modifae,False,73.0
11,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,2251.0,/static/images/modifae_pairwise/intelligent_new/136247_1.png,/static/images/modifae_pairwise/intelligent_new/136247_0.0.png,right,0.0,0.0,modifae,False,38.0
12,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,4135.0,/static/images/modifae_pairwise/intelligent_new/136233_0.0.png,/static/images/modifae_pairwise/intelligent_new/136233_1.png,left,1.0,0.0,modifae,False,19.0
13,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,2080.0,/static/images/modifae_pairwise/intelligent_new/136237_0.0.png,/static/images/modifae_pairwise/intelligent_new/136237_1.png,left,1.0,0.0,modifae,False,15.0
14,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,2543.0,/static/images/modifae_pairwise/intelligent_new/136268_1.png,/static/images/modifae_pairwise/intelligent_new/136268_0.0.png,right,0.0,0.0,modifae,False,66.0
15,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,11719.0,/static/images/modifae_pairwise/intelligent_new/136203_0.0.png,/static/images/modifae_pairwise/intelligent_new/136203_1.png,left,1.0,0.0,modifae,False,75.0
16,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,2248.0,/static/images/modifae_pairwise/intelligent_new/136245_0.0.png,/static/images/modifae_pairwise/intelligent_new/136245_1.png,left,1.0,0.0,modifae,False,40.0
17,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,2335.0,/static/images/modifae_pairwise/intelligent_new/136188_0.0.png,/static/images/modifae_pairwise/intelligent_new/136188_1.png,right,1.0,0.0,modifae,True,11.0
18,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,33640.0,/static/images/modifae_pairwise/intelligent_new/136209_0.0.png,/static/images/modifae_pairwise/intelligent_new/136209_1.png,left,1.0,0.0,modifae,False,79.0
19,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,4582.0,/static/images/modifae_pairwise/intelligent_new/136248_0.0.png,/static/images/modifae_pairwise/intelligent_new/136248_1.png,left,1.0,0.0,modifae,False,31.0
20,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,2160.0,/static/images/modifae_pairwise/intelligent_new/136257_0.0.png,/static/images/modifae_pairwise/intelligent_new/136257_1.png,left,1.0,0.0,modifae,False,49.0
21,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,5551.0,/static/images/modifae_pairwise/intelligent_new/136212_1.png,/static/images/modifae_pairwise/intelligent_new/136212_0.0.png,right,0.0,0.0,modifae,False,65.0
22,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,2545.0,/static/images/gt_pairwise/intelligent-mid-2.png,/static/images/gt_pairwise/intelligent-high-2.png,left,1.0,0.0,gt,False,82.0
23,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,22417.0,/static/images/modifae_pairwise/intelligent_new/136201_0.0.png,/static/images/modifae_pairwise/intelligent_new/136201_1.png,left,1.0,0.0,modifae,False,77.0
24,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,4566.0,/static/images/modifae_pairwise/intelligent_new/136193_0.0.png,/static/images/modifae_pairwise/intelligent_new/136193_1.png,left,1.0,0.0,modifae,False,56.0
25,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,2054.0,/static/images/modifae_pairwise/intelligent_new/136189_1.png,/static/images/modifae_pairwise/intelligent_new/136189_0.0.png,left,0.0,0.0,modifae,True,10.0
26,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,2247.0,/static/images/modifae_pairwise/intelligent_new/136261_0.0.png,/static/images/modifae_pairwise/intelligent_new/136261_1.png,left,1.0,0.0,modifae,False,12.0
27,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,3119.0,/static/images/modifae_pairwise/intelligent_new/136263_1.png,/static/images/modifae_pairwise/intelligent_new/136263_0.0.png,left,0.0,0.0,modifae,True,64.0
28,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,2608.0,/static/images/modifae_pairwise/intelligent_new/136235_1.png,/static/images/modifae_pairwise/intelligent_new/136235_0.0.png,right,0.0,0.0,modifae,False,17.0
29,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,3016.0,/static/images/gt_pairwise/intelligent-high-9.png,/static/images/gt_pairwise/intelligent-mid-9.png,left,0.0,0.0,gt,True,89.0
30,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,2880.0,/static/images/gt_pairwise/intelligent-high-8.png,/static/images/gt_pairwise/intelligent-mid-8.png,right,0.0,0.0,gt,False,88.0
31,A1TK4406JHVAT:38YMOXR4MW6S2WK5JBKDDSA0YGD6WW,3270.0,/static/images/gt_pairwise/intelligent-high-1.png,/static/images/gt_pairwise/intelligent-mid-1.png,right,0.0,0.0,gt,False,81.0
