ANB8NH9OCXVE9:39ASUFLU6ZEB4BIAZYZXRZGKOE2EX9,initialized,0,,1548843349336
ANB8NH9OCXVE9:39ASUFLU6ZEB4BIAZYZXRZGKOE2EX9,window_resize,0,"[1366, 688]",1548843349336
ANB8NH9OCXVE9:39ASUFLU6ZEB4BIAZYZXRZGKOE2EX9,focus,145732,off,1548843495068
ANB8NH9OCXVE9:39ASUFLU6ZEB4BIAZYZXRZGKOE2EX9,focus,10669,on,1548843505737
A22A52DRIIEV6K:33IZTU6J838CEUNS0TJ2GGKZP5BSXO,initialized,0,,1548843478414
A22A52DRIIEV6K:33IZTU6J838CEUNS0TJ2GGKZP5BSXO,window_resize,0,"[1366, 654]",1548843478414
A22A52DRIIEV6K:33IZTU6J838CEUNS0TJ2GGKZP5BSXO,focus,47916,off,1548843526330
A22A52DRIIEV6K:33IZTU6J838CEUNS0TJ2GGKZP5BSXO,focus,58833,on,1548843585163
A22A52DRIIEV6K:33IZTU6J838CEUNS0TJ2GGKZP5BSXO,focus,28257,off,1548843613420
A22A52DRIIEV6K:33IZTU6J838CEUNS0TJ2GGKZP5BSXO,focus,11661,on,1548843625081
A22A52DRIIEV6K:33IZTU6J838CEUNS0TJ2GGKZP5BSXO,focus,106136,off,1548843731217
A22A52DRIIEV6K:33IZTU6J838CEUNS0TJ2GGKZP5BSXO,focus,6806,on,1548843738023
A1IV1O890FN1QA:33PPUNGG3ACPIANUMM7INRVEB3QZR4,initialized,0,,1548843508222
A1IV1O890FN1QA:33PPUNGG3ACPIANUMM7INRVEB3QZR4,window_resize,0,"[1024, 722]",1548843508222
A1IV1O890FN1QA:33PPUNGG3ACPIANUMM7INRVEB3QZR4,focus,2875,off,1548843511097
A1IV1O890FN1QA:33PPUNGG3ACPIANUMM7INRVEB3QZR4,focus,1811,on,1548843512908
A1IV1O890FN1QA:33PPUNGG3ACPIANUMM7INRVEB3QZR4,focus,3088,off,1548843515996
A1IV1O890FN1QA:33PPUNGG3ACPIANUMM7INRVEB3QZR4,focus,9095,on,1548843525091
A30UE6DWFNUCWX:3QY7M81QH9TKBW4TD762VVG16IJK74,initialized,0,,1548843521973
A30UE6DWFNUCWX:3QY7M81QH9TKBW4TD762VVG16IJK74,window_resize,0,"[1280, 677]",1548843521973
A30UE6DWFNUCWX:3QY7M81QH9TKBW4TD762VVG16IJK74,focus,23363,off,1548843545336
A30UE6DWFNUCWX:3QY7M81QH9TKBW4TD762VVG16IJK74,focus,21342,on,1548843566678
A11FRLH5KWRLBV:336YQZE83XL0EGQDAQ4LCOU94HJM5W,initialized,0,,1548843874340
A11FRLH5KWRLBV:336YQZE83XL0EGQDAQ4LCOU94HJM5W,window_resize,0,"[1032, 787]",1548843874340
A11FRLH5KWRLBV:336YQZE83XL0EGQDAQ4LCOU94HJM5W,window_resize,3872,"[1332, 1106]",1548843878212
A11FRLH5KWRLBV:336YQZE83XL0EGQDAQ4LCOU94HJM5W,window_resize,1504,"[1264, 1226]",1548843879716
A1B41SBHTQBG8G:33UKMF931BR6CDRNKJNV1IVFES1TTV,initialized,0,,1548844318266
A1B41SBHTQBG8G:33UKMF931BR6CDRNKJNV1IVFES1TTV,window_resize,0,"[1024, 713]",1548844318266
A1B41SBHTQBG8G:33UKMF931BR6CDRNKJNV1IVFES1TTV,focus,4865,off,1548844323131
A1B41SBHTQBG8G:33UKMF931BR6CDRNKJNV1IVFES1TTV,focus,5045,on,1548844328176
A320BT7PLIQVZT:3O6CYIULEF8D47A6FTIGTYOG10QUWD,initialized,0,,1548844432510
A320BT7PLIQVZT:3O6CYIULEF8D47A6FTIGTYOG10QUWD,window_resize,0,"[1024, 771]",1548844432510
A320BT7PLIQVZT:3O6CYIULEF8D47A6FTIGTYOG10QUWD,focus,973,off,1548844433483
A320BT7PLIQVZT:3O6CYIULEF8D47A6FTIGTYOG10QUWD,focus,1149,on,1548844434632
A3FHPIYGA20PBN:3A9AA95ATYT6ZJNQ26WDTSO49MUP5V,initialized,0,,1548844612932
A3FHPIYGA20PBN:3A9AA95ATYT6ZJNQ26WDTSO49MUP5V,window_resize,0,"[1024, 771]",1548844612932
A3FHPIYGA20PBN:3A9AA95ATYT6ZJNQ26WDTSO49MUP5V,window_resize,9690,"[1920, 989]",1548844622622
A3FHPIYGA20PBN:3A9AA95ATYT6ZJNQ26WDTSO49MUP5V,window_resize,3738,"[1024, 771]",1548844626360
A3FHPIYGA20PBN:3A9AA95ATYT6ZJNQ26WDTSO49MUP5V,window_resize,7693,"[1032, 771]",1548844634053
A3FHPIYGA20PBN:3A9AA95ATYT6ZJNQ26WDTSO49MUP5V,window_resize,203,"[1031, 771]",1548844634256
A3FHPIYGA20PBN:3A9AA95ATYT6ZJNQ26WDTSO49MUP5V,window_resize,4560,"[1920, 989]",1548844638816
A3FHPIYGA20PBN:3A9AA95ATYT6ZJNQ26WDTSO49MUP5V,window_resize,1553,"[1031, 771]",1548844640369
A1USDMJVT10CE4:37XITHEISYGCAHCKU8NACTUT2L4RCX,initialized,0,,1548844688486
A1USDMJVT10CE4:37XITHEISYGCAHCKU8NACTUT2L4RCX,window_resize,0,"[1024, 771]",1548844688486
A17D6BK59S31BM:3G5F9DBFOR4VKW4HPK6LOHGC0JMHVP,initialized,0,,1548845694164
A17D6BK59S31BM:3G5F9DBFOR4VKW4HPK6LOHGC0JMHVP,window_resize,0,"[1024, 771]",1548845694164
ALHT3WCX4IGK0:3CN4LGXD5ZVICEBRFO9M1RB2DV9Y40,initialized,0,,1548845835435
ALHT3WCX4IGK0:3CN4LGXD5ZVICEBRFO9M1RB2DV9Y40,window_resize,0,"[1366, 678]",1548845835435
AUOC1RPVQG381:39GHHAVOMHYSHPGSTO8JR4WE0R84JK,initialized,0,,1548846192057
AUOC1RPVQG381:39GHHAVOMHYSHPGSTO8JR4WE0R84JK,window_resize,0,"[1137, 853]",1548846192057
AUOC1RPVQG381:39GHHAVOMHYSHPGSTO8JR4WE0R84JK,window_resize,15525,"[1600, 900]",1548846207582
