A1J8TVICSRC70W:3KIBXJ1WD71RW2WSUTN46H2WVMVOKT,initialized,0,,1548640185873
A1J8TVICSRC70W:3KIBXJ1WD71RW2WSUTN46H2WVMVOKT,window_resize,0,"[1028, 780]",1548640185873
ABL3H3O3BI8ZD:33F859I568KGBI6BK3FLN5M5W68BH8,initialized,0,,1548640196104
ABL3H3O3BI8ZD:33F859I568KGBI6BK3FLN5M5W68BH8,window_resize,0,"[1024, 746]",1548640196104
ABL3H3O3BI8ZD:33F859I568KGBI6BK3FLN5M5W68BH8,window_resize,2368,"[1224, 960]",1548640198472
ABL3H3O3BI8ZD:33F859I568KGBI6BK3FLN5M5W68BH8,window_resize,210,"[1224, 957]",1548640198682
ABL3H3O3BI8ZD:33F859I568KGBI6BK3FLN5M5W68BH8,window_resize,430,"[1223, 957]",1548640199112
A3JLE2LJ5I17E2:3MB8LZR5BH0JQHTVH17CE0Y20HQLK9,initialized,0,,1548640243585
A3JLE2LJ5I17E2:3MB8LZR5BH0JQHTVH17CE0Y20HQLK9,window_resize,0,"[1674, 1287]",1548640243585
A2C7TMRC2QHTIW:3LYA37P8ISU7D87JQOII0X2XONCBKC,initialized,0,,1548640287333
A2C7TMRC2QHTIW:3LYA37P8ISU7D87JQOII0X2XONCBKC,window_resize,0,"[1024, 674]",1548640287333
A5NE8TWS8ZV7B:3VFJCI1K416PRTSPWUJT2KF8ZSYGRR,initialized,0,,1548641687569
A5NE8TWS8ZV7B:3VFJCI1K416PRTSPWUJT2KF8ZSYGRR,window_resize,0,"[1006, 689]",1548641687569
A5NE8TWS8ZV7B:3VFJCI1K416PRTSPWUJT2KF8ZSYGRR,window_resize,3245,"[1920, 1018]",1548641690814
A1V9G7V6ZYACIR:3VELCLL3GMQVKOXDNGYWE8XJUF6F1X,initialized,0,,1548642588549
A1V9G7V6ZYACIR:3VELCLL3GMQVKOXDNGYWE8XJUF6F1X,window_resize,0,"[931, 701]",1548642588549
A1V9G7V6ZYACIR:3VELCLL3GMQVKOXDNGYWE8XJUF6F1X,focus,1112,off,1548642589661
A1V9G7V6ZYACIR:3VELCLL3GMQVKOXDNGYWE8XJUF6F1X,focus,5487,on,1548642595148
A3B8DP6KHMP3OS:3KYQYYSHYXEJIWQI2C1H2476BDYODG,initialized,0,,1548642595725
A3B8DP6KHMP3OS:3KYQYYSHYXEJIWQI2C1H2476BDYODG,window_resize,0,"[1024, 768]",1548642595725
A3B8DP6KHMP3OS:3KYQYYSHYXEJIWQI2C1H2476BDYODG,window_resize,5067,"[1920, 989]",1548642600792
A3B8DP6KHMP3OS:3KYQYYSHYXEJIWQI2C1H2476BDYODG,window_resize,2259,"[1024, 768]",1548642603051
A2DWC6B834QB1X:3VNXK88KKEP25QMYR8ITB0IOGLK9VQ,initialized,0,,1548642724661
A2DWC6B834QB1X:3VNXK88KKEP25QMYR8ITB0IOGLK9VQ,window_resize,2,"[1024, 768]",1548642724663
A2R89RXGEVG05I:37UEWGM5HVFSNE2MEBYQVXB2X3FR12,initialized,0,,1548642955460
A2R89RXGEVG05I:37UEWGM5HVFSNE2MEBYQVXB2X3FR12,window_resize,0,"[1600, 810]",1548642955460
A2R89RXGEVG05I:37UEWGM5HVFSNE2MEBYQVXB2X3FR12,window_resize,30849,"[2400, 1215]",1548642986309
A2R89RXGEVG05I:37UEWGM5HVFSNE2MEBYQVXB2X3FR12,window_resize,801,"[1455, 736]",1548642987110
A2R89RXGEVG05I:37UEWGM5HVFSNE2MEBYQVXB2X3FR12,window_resize,683,"[1280, 648]",1548642987793
A2R89RXGEVG05I:37UEWGM5HVFSNE2MEBYQVXB2X3FR12,window_resize,544,"[1067, 540]",1548642988337
A3U21PUMQ6NGT2:3KXIR214I6NSBTIKM32RSNAXXVD42H,initialized,0,,1548643181301
A3U21PUMQ6NGT2:3KXIR214I6NSBTIKM32RSNAXXVD42H,window_resize,15,"[1920, 1029]",1548643181316
A6SR4BU227GUH:31UV0MXWNSJEIX0MPB6TKVNSMN2I58,initialized,0,,1548643274279
A6SR4BU227GUH:31UV0MXWNSJEIX0MPB6TKVNSMN2I58,window_resize,0,"[1280, 630]",1548643274279
AKX9W0NF71OI7:3SB4CE2TJX28EY1YJTXBVGQT2E9AX8,initialized,0,,1548643277454
AKX9W0NF71OI7:3SB4CE2TJX28EY1YJTXBVGQT2E9AX8,window_resize,0,"[1536, 802]",1548643277454
A9ZCY6FLUCIU1:32Z9ZLUT1NR0UCVKO8K7TPM435UOHS,initialized,0,,1548643524175
A9ZCY6FLUCIU1:32Z9ZLUT1NR0UCVKO8K7TPM435UOHS,window_resize,0,"[1536, 764]",1548643524175
A9ZCY6FLUCIU1:32Z9ZLUT1NR0UCVKO8K7TPM435UOHS,focus,1284,on,1548643525459
A9ZCY6FLUCIU1:32Z9ZLUT1NR0UCVKO8K7TPM435UOHS,window_resize,5925,"[1696, 844]",1548643531384
A9ZCY6FLUCIU1:32Z9ZLUT1NR0UCVKO8K7TPM435UOHS,window_resize,538,"[1920, 955]",1548643531922
A9ZCY6FLUCIU1:32Z9ZLUT1NR0UCVKO8K7TPM435UOHS,window_resize,216,"[2208, 1098]",1548643532138
A9ZCY6FLUCIU1:32Z9ZLUT1NR0UCVKO8K7TPM435UOHS,window_resize,1208,"[2560, 1273]",1548643533346
A9ZCY6FLUCIU1:32Z9ZLUT1NR0UCVKO8K7TPM435UOHS,window_resize,400,"[3840, 1910]",1548643533746
