AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,initialized,0,,1548407591392
AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,window_resize,0,"[1366, 768]",1548407591392
A2ZMKRBA31G2IX:3SPJ033423A8FWUCIVWQ7T0LURGYJ5,initialized,0,,1548407599718
A2ZMKRBA31G2IX:3SPJ033423A8FWUCIVWQ7T0LURGYJ5,window_resize,0,"[1366, 678]",1548407599718
AYW62R027PUT1:3QIYRE09Y5O78GAUL4H9MD6SWQD1NF,initialized,0,,1548407624667
AYW62R027PUT1:3QIYRE09Y5O78GAUL4H9MD6SWQD1NF,window_resize,0,"[1024, 768]",1548407624667
AYW62R027PUT1:3QIYRE09Y5O78GAUL4H9MD6SWQD1NF,window_resize,8536,"[1115, 878]",1548407633203
A27H052GXGSJLF:3EF8EXOTT32BPQJ966PHT6PBN681JB,initialized,0,,1548407612914
A27H052GXGSJLF:3EF8EXOTT32BPQJ966PHT6PBN681JB,window_resize,0,"[1366, 768]",1548407612914
A27H052GXGSJLF:3EF8EXOTT32BPQJ966PHT6PBN681JB,window_resize,3975,"[1024, 722]",1548407616889
A27H052GXGSJLF:3EF8EXOTT32BPQJ966PHT6PBN681JB,window_resize,3622,"[1366, 768]",1548407620511
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,initialized,0,,1548407951538
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,window_resize,0,"[1280, 709]",1548407951538
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,112977,off,1548408064515
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,3801,on,1548408068316
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,7781,off,1548408076097
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,2,on,1548408076099
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,42611,off,1548408118710
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,6406,on,1548408125116
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,1570,off,1548408126686
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,6,on,1548408126692
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,25105,off,1548408151797
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,20924,on,1548408172721
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,14459,off,1548408187180
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,14131,on,1548408201311
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,3215,off,1548408204526
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,7,on,1548408204533
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,23933,off,1548408228466
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,12127,on,1548408240593
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,3252,off,1548408243845
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,10,on,1548408243855
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,57874,off,1548408301729
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,41398,on,1548408343127
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,66995,off,1548408410122
APZZ5J3RDWQFY:33FOTY3KEOSOHCD3WE8V62CGXMZ1CX,focus,7621,on,1548408417743
A2WGW5Y3ZFBDEC:3KGTPGBS6ZSRSRCZ19T95R8RWSK2UP,initialized,0,,1548407982167
A2WGW5Y3ZFBDEC:3KGTPGBS6ZSRSRCZ19T95R8RWSK2UP,window_resize,0,"[1094, 524]",1548407982167
A2WGW5Y3ZFBDEC:3KGTPGBS6ZSRSRCZ19T95R8RWSK2UP,focus,5522,off,1548407987689
A2WGW5Y3ZFBDEC:3KGTPGBS6ZSRSRCZ19T95R8RWSK2UP,focus,9809,on,1548407997498
A2WGW5Y3ZFBDEC:3KGTPGBS6ZSRSRCZ19T95R8RWSK2UP,window_resize,81101,"[1094, 615]",1548408078599
A22A52DRIIEV6K:3NS0A6KXC6FYTKEG6BD6ONH78T3GZA,initialized,0,,1548408115932
A22A52DRIIEV6K:3NS0A6KXC6FYTKEG6BD6ONH78T3GZA,window_resize,0,"[1366, 677]",1548408115932
A22A52DRIIEV6K:3NS0A6KXC6FYTKEG6BD6ONH78T3GZA,focus,107984,off,1548408223916
A22A52DRIIEV6K:3NS0A6KXC6FYTKEG6BD6ONH78T3GZA,focus,22619,on,1548408246535
A22A52DRIIEV6K:3NS0A6KXC6FYTKEG6BD6ONH78T3GZA,focus,99234,off,1548408345769
A22A52DRIIEV6K:3NS0A6KXC6FYTKEG6BD6ONH78T3GZA,focus,382258,on,1548408728027
A22A52DRIIEV6K:3NS0A6KXC6FYTKEG6BD6ONH78T3GZA,focus,18465,off,1548408746492
A22A52DRIIEV6K:3NS0A6KXC6FYTKEG6BD6ONH78T3GZA,focus,1756462,on,1548410502954
AHDY3BLTTUYFG:3ZV9H2YQQFET5DXN09MF6PYGNMW3W1,initialized,0,,1548408109093
AHDY3BLTTUYFG:3ZV9H2YQQFET5DXN09MF6PYGNMW3W1,window_resize,0,"[1024, 768]",1548408109093
AHDY3BLTTUYFG:3ZV9H2YQQFET5DXN09MF6PYGNMW3W1,focus,216259,off,1548408325352
AHDY3BLTTUYFG:3ZV9H2YQQFET5DXN09MF6PYGNMW3W1,focus,4229,on,1548408329581
A1B41SBHTQBG8G:32Z9ZLUT1NR0UCVKO8K7TPM43PEOHG,initialized,0,,1548408181266
A1B41SBHTQBG8G:32Z9ZLUT1NR0UCVKO8K7TPM43PEOHG,window_resize,0,"[1024, 713]",1548408181266
A7LIZDUG8HYG5:3VBEN272MM61S8S2BJJYSUK4LE3GS5,initialized,0,,1548408221773
A7LIZDUG8HYG5:3VBEN272MM61S8S2BJJYSUK4LE3GS5,window_resize,0,"[1280, 710]",1548408221773
A7LIZDUG8HYG5:3VBEN272MM61S8S2BJJYSUK4LE3GS5,focus,66253,off,1548408288026
A7LIZDUG8HYG5:3VBEN272MM61S8S2BJJYSUK4LE3GS5,focus,51935,on,1548408339961
A7LIZDUG8HYG5:3VBEN272MM61S8S2BJJYSUK4LE3GS5,focus,202867,off,1548408542828
A7LIZDUG8HYG5:3VBEN272MM61S8S2BJJYSUK4LE3GS5,focus,42910,on,1548408585738
A2N825X4R5H7EK:3FK0YFF9P1N02XZ1U9NP3I7L7XLVVE,initialized,0,,1548408278803
A2N825X4R5H7EK:3FK0YFF9P1N02XZ1U9NP3I7L7XLVVE,window_resize,0,"[1280, 710]",1548408278803
A2N825X4R5H7EK:3FK0YFF9P1N02XZ1U9NP3I7L7XLVVE,window_resize,220618,"[1024, 754]",1548408499421
A2N825X4R5H7EK:3FK0YFF9P1N02XZ1U9NP3I7L7XLVVE,focus,3348,off,1548408502769
A2N825X4R5H7EK:3FK0YFF9P1N02XZ1U9NP3I7L7XLVVE,focus,5214,on,1548408507983
A2N825X4R5H7EK:3FK0YFF9P1N02XZ1U9NP3I7L7XLVVE,window_resize,9918,"[1280, 710]",1548408517901
A2N825X4R5H7EK:3FK0YFF9P1N02XZ1U9NP3I7L7XLVVE,window_resize,11295,"[1024, 754]",1548408529196
A2N825X4R5H7EK:3FK0YFF9P1N02XZ1U9NP3I7L7XLVVE,focus,3774,off,1548408532970
A2N825X4R5H7EK:3FK0YFF9P1N02XZ1U9NP3I7L7XLVVE,focus,6643,on,1548408539613
A2N825X4R5H7EK:3FK0YFF9P1N02XZ1U9NP3I7L7XLVVE,window_resize,2471,"[1280, 710]",1548408542084
A2C7TMRC2QHTIW:3VA45EW49PUPQ1A6MJHM126XM0HO1G,initialized,0,,1548408519506
A2C7TMRC2QHTIW:3VA45EW49PUPQ1A6MJHM126XM0HO1G,window_resize,0,"[1024, 675]",1548408519506
A208PEBUMRIFP6:3QIYRE09Y5O78GAUL4H9MD6SWQD1NF,initialized,0,,1548408993075
A208PEBUMRIFP6:3QIYRE09Y5O78GAUL4H9MD6SWQD1NF,window_resize,0,"[1024, 713]",1548408993075
AR8MBYZTSVNDR:3A1COHJ8NL2X9K84HRVBW3W4OK9H85,initialized,0,,1548409593902
AR8MBYZTSVNDR:3A1COHJ8NL2X9K84HRVBW3W4OK9H85,window_resize,0,"[1028, 778]",1548409593902
AR8MBYZTSVNDR:3A1COHJ8NL2X9K84HRVBW3W4OK9H85,window_resize,9732,"[1536, 775]",1548409603634
AR8MBYZTSVNDR:3A1COHJ8NL2X9K84HRVBW3W4OK9H85,window_resize,2588,"[1028, 778]",1548409606222
A3JAJIWXVELPTK:3ON104KXQM3EN9GR0NRYGUQM1N5W4U,initialized,0,,1548411240889
A3JAJIWXVELPTK:3ON104KXQM3EN9GR0NRYGUQM1N5W4U,window_resize,0,"[1024, 768]",1548411240889
A1AAO2R3FH2G49:3VJ40NV2QKUQZLMFO21W78PSEJ8TOU,initialized,0,,1548411293793
A1AAO2R3FH2G49:3VJ40NV2QKUQZLMFO21W78PSEJ8TOU,window_resize,0,"[1024, 713]",1548411293793
A1AAO2R3FH2G49:3VJ40NV2QKUQZLMFO21W78PSEJ8TOU,focus,8212,off,1548411302005
A1AAO2R3FH2G49:3VJ40NV2QKUQZLMFO21W78PSEJ8TOU,focus,7103,on,1548411309108
A1AAO2R3FH2G49:3VJ40NV2QKUQZLMFO21W78PSEJ8TOU,focus,239488,off,1548411548596
A1AAO2R3FH2G49:3VJ40NV2QKUQZLMFO21W78PSEJ8TOU,focus,2041,on,1548411550637
A1AAO2R3FH2G49:3VJ40NV2QKUQZLMFO21W78PSEJ8TOU,window_resize,140,"[1024, 661]",1548411550777
