,subId,rt,im1,im2,response,low_first,repeat,task_type,correct
0,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,6901,/static/images/modifae_pairwise/attractive/136200_0.75.png,/static/images/modifae_pairwise/attractive/136200_0.0.png,right,0,0,modifae,False
1,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1600,/static/images/modifae_pairwise/attractive/136221_0.0.png,/static/images/modifae_pairwise/attractive/136221_0.75.png,left,1,0,modifae,False
2,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1582,/static/images/modifae_pairwise/attractive/136263_0.0.png,/static/images/modifae_pairwise/attractive/136263_0.75.png,right,1,1,modifae,True
3,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1472,/static/images/modifae_pairwise/attractive/136191_0.75.png,/static/images/modifae_pairwise/attractive/136191_0.0.png,left,0,0,gt,True
4,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1232,/static/images/modifae_pairwise/attractive/136265_0.0.png,/static/images/modifae_pairwise/attractive/136265_0.75.png,right,1,0,modifae,True
5,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1247,/static/images/modifae_pairwise/attractive/136225_0.0.png,/static/images/modifae_pairwise/attractive/136225_0.75.png,right,1,0,modifae,True
6,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1136,/static/images/modifae_pairwise/attractive/136180_0.0.png,/static/images/modifae_pairwise/attractive/136180_0.75.png,left,1,0,modifae,False
7,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1136,/static/images/modifae_pairwise/attractive/136228_0.0.png,/static/images/modifae_pairwise/attractive/136228_0.75.png,right,1,0,modifae,True
8,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1168,/static/images/modifae_pairwise/attractive/136220_0.0.png,/static/images/modifae_pairwise/attractive/136220_0.75.png,right,1,0,modifae,True
9,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1183,/static/images/modifae_pairwise/attractive/136216_0.75.png,/static/images/modifae_pairwise/attractive/136216_0.0.png,left,0,0,modifae,True
10,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,848,/static/images/modifae_pairwise/attractive/136200_0.0.png,/static/images/modifae_pairwise/attractive/136200_0.75.png,right,1,0,modifae,True
11,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1360,/static/images/modifae_pairwise/attractive/136270_0.75.png,/static/images/modifae_pairwise/attractive/136270_0.0.png,right,0,0,modifae,False
12,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1439,/static/images/modifae_pairwise/attractive/136255_0.75.png,/static/images/modifae_pairwise/attractive/136255_0.0.png,left,0,0,modifae,True
13,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1471,/static/images/modifae_pairwise/attractive/136271_0.0.png,/static/images/modifae_pairwise/attractive/136271_0.75.png,right,1,1,modifae,True
14,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1295,/static/images/gt_pairwise/attractive-mid-8.png,/static/images/gt_pairwise/attractive-high-8.png,right,1,0,gt,True
15,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1183,/static/images/gt_pairwise/attractive-high-6.png,/static/images/gt_pairwise/attractive-mid-6.png,left,0,0,modifae,True
16,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1151,/static/images/gt_pairwise/attractive-mid-7.png,/static/images/gt_pairwise/attractive-high-7.png,right,1,0,gt,True
17,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1408,/static/images/modifae_pairwise/attractive/136183_0.75.png,/static/images/modifae_pairwise/attractive/136183_0.0.png,right,0,0,modifae,False
18,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,863,/static/images/modifae_pairwise/attractive/136263_0.0.png,/static/images/modifae_pairwise/attractive/136263_0.75.png,left,1,0,modifae,False
19,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1249,/static/images/gt_pairwise/attractive-high-1.png,/static/images/gt_pairwise/attractive-mid-1.png,left,0,0,modifae,True
20,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1216,/static/images/modifae_pairwise/attractive/136234_0.0.png,/static/images/modifae_pairwise/attractive/136234_0.75.png,right,1,0,modifae,True
21,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1408,/static/images/modifae_pairwise/attractive/136236_0.75.png,/static/images/modifae_pairwise/attractive/136236_0.0.png,left,0,0,modifae,True
22,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1264,/static/images/modifae_pairwise/attractive/136243_0.0.png,/static/images/modifae_pairwise/attractive/136243_0.75.png,right,1,0,modifae,True
23,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1327,/static/images/modifae_pairwise/attractive/136224_0.75.png,/static/images/modifae_pairwise/attractive/136224_0.0.png,right,0,0,modifae,False
24,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1295,/static/images/modifae_pairwise/attractive/136204_0.0.png,/static/images/modifae_pairwise/attractive/136204_0.75.png,right,1,0,modifae,True
25,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1152,/static/images/modifae_pairwise/attractive/136265_0.75.png,/static/images/modifae_pairwise/attractive/136265_0.0.png,right,0,0,modifae,False
26,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1279,/static/images/modifae_pairwise/attractive/136185_0.75.png,/static/images/modifae_pairwise/attractive/136185_0.0.png,left,0,0,modifae,True
27,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1136,/static/images/modifae_pairwise/attractive/136192_0.0.png,/static/images/modifae_pairwise/attractive/136192_0.75.png,right,1,0,modifae,True
28,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,927,/static/images/modifae_pairwise/attractive/136271_0.0.png,/static/images/modifae_pairwise/attractive/136271_0.75.png,right,1,0,modifae,True
29,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1295,/static/images/modifae_pairwise/attractive/136262_0.75.png,/static/images/modifae_pairwise/attractive/136262_0.0.png,left,0,0,modifae,True
30,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1135,/static/images/modifae_pairwise/attractive/136269_0.75.png,/static/images/modifae_pairwise/attractive/136269_0.0.png,right,0,0,modifae,False
31,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1263,/static/images/modifae_pairwise/attractive/136256_0.75.png,/static/images/modifae_pairwise/attractive/136256_0.0.png,left,0,1,modifae,True
32,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,815,/static/images/modifae_pairwise/attractive/136234_0.75.png,/static/images/modifae_pairwise/attractive/136234_0.0.png,right,0,1,modifae,False
33,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,767,/static/images/modifae_pairwise/attractive/136236_0.75.png,/static/images/modifae_pairwise/attractive/136236_0.0.png,right,0,0,modifae,False
34,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1072,/static/images/modifae_pairwise/attractive/136202_0.75.png,/static/images/modifae_pairwise/attractive/136202_0.0.png,right,0,0,modifae,False
35,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,687,/static/images/modifae_pairwise/attractive/136220_0.75.png,/static/images/modifae_pairwise/attractive/136220_0.0.png,right,0,0,modifae,False
36,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1216,/static/images/modifae_pairwise/attractive/136232_0.0.png,/static/images/modifae_pairwise/attractive/136232_0.75.png,left,1,0,modifae,False
37,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,671,/static/images/modifae_pairwise/attractive/136271_0.75.png,/static/images/modifae_pairwise/attractive/136271_0.0.png,left,0,0,modifae,True
38,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1120,/static/images/modifae_pairwise/attractive/136205_0.75.png,/static/images/modifae_pairwise/attractive/136205_0.0.png,right,0,0,modifae,False
39,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1183,/static/images/modifae_pairwise/attractive/136240_0.75.png,/static/images/modifae_pairwise/attractive/136240_0.0.png,right,0,1,modifae,False
40,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1184,/static/images/modifae_pairwise/attractive/136209_0.75.png,/static/images/modifae_pairwise/attractive/136209_0.0.png,right,0,0,modifae,False
41,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,927,/static/images/modifae_pairwise/attractive/136228_0.75.png,/static/images/modifae_pairwise/attractive/136228_0.0.png,left,0,0,modifae,True
42,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1120,/static/images/modifae_pairwise/attractive/136227_0.0.png,/static/images/modifae_pairwise/attractive/136227_0.75.png,right,1,0,modifae,True
43,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,895,/static/images/gt_pairwise/attractive-high-8.png,/static/images/gt_pairwise/attractive-mid-8.png,left,0,0,modifae,True
44,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1087,/static/images/modifae_pairwise/attractive/136270_0.0.png,/static/images/modifae_pairwise/attractive/136270_0.75.png,right,1,0,modifae,True
45,AOJOJXMFTB22L:3QAVNHZ3EOBDE4K95AUNKMV6VPILAK,1296,/static/images/modifae_pairwise/attractive/136260_0.0.png,/static/images/modifae_pairwise/attractive/136260_0.75.png,right,1,0,modifae,True
