im1_name,im2_name,low_first,pair_ind,repeat,task_type
/static/images/stargan_pairwise/stargan_43intel_hi.png,/static/images/stargan_pairwise/stargan_43intel_lo.png,1,42,0,stargan
/static/images/stargan_pairwise/stargan_17intel_lo.png,/static/images/stargan_pairwise/stargan_17intel_hi.png,0,36,0,stargan
/static/images/stargan_pairwise/stargan_62intel_hi.png,/static/images/stargan_pairwise/stargan_62intel_lo.png,1,61,1,stargan
/static/images/stargan_pairwise/stargan_19intel_lo.png,/static/images/stargan_pairwise/stargan_19intel_hi.png,0,19,0,stargan
/static/images/stargan_pairwise/stargan_20intel_lo.png,/static/images/stargan_pairwise/stargan_20intel_hi.png,0,50,0,stargan
/static/images/stargan_pairwise/stargan_21intel_lo.png,/static/images/stargan_pairwise/stargan_21intel_hi.png,0,84,0,gt
/static/images/stargan_pairwise/stargan_22intel_lo.png,/static/images/stargan_pairwise/stargan_22intel_hi.png,0,1,0,stargan
/static/images/stargan_pairwise/stargan_23intel_lo.png,/static/images/stargan_pairwise/stargan_23intel_hi.png,0,58,1,stargan
/static/images/stargan_pairwise/stargan_24intel_lo.png,/static/images/stargan_pairwise/stargan_24intel_hi.png,0,44,0,stargan
/static/images/stargan_pairwise/stargan_25intel_lo.png,/static/images/stargan_pairwise/stargan_25intel_hi.png,0,35,0,stargan
/static/images/stargan_pairwise/stargan_26intel_lo.png,/static/images/stargan_pairwise/stargan_26intel_hi.png,0,47,0,stargan
/static/images/stargan_pairwise/stargan_11intel_hi.png,/static/images/stargan_pairwise/stargan_11intel_lo.png,1,10,0,stargan
/static/images/stargan_pairwise/stargan_64intel_hi.png,/static/images/stargan_pairwise/stargan_64intel_lo.png,1,63,0,stargan
/static/images/stargan_pairwise/stargan_78intel_hi.png,/static/images/stargan_pairwise/stargan_78intel_lo.png,1,77,0,stargan
/static/images/stargan_pairwise/stargan_22intel_hi.png,/static/images/stargan_pairwise/stargan_22intel_lo.png,1,21,0,stargan
/static/images/stargan_pairwise/stargan_31intel_lo.png,/static/images/stargan_pairwise/stargan_31intel_hi.png,0,20,1,stargan
/static/images/stargan_pairwise/stargan_46intel_hi.png,/static/images/stargan_pairwise/stargan_46intel_lo.png,1,45,0,stargan
/static/images/stargan_pairwise/stargan_63intel_hi.png,/static/images/stargan_pairwise/stargan_63intel_lo.png,1,62,0,stargan
/static/images/stargan_pairwise/stargan_23intel_hi.png,/static/images/stargan_pairwise/stargan_23intel_lo.png,1,22,0,stargan
/static/images/stargan_pairwise/stargan_8intel_hi.png,/static/images/stargan_pairwise/stargan_8intel_lo.png,1,7,0,stargan
/static/images/stargan_pairwise/stargan_71intel_hi.png,/static/images/stargan_pairwise/stargan_71intel_lo.png,1,70,0,stargan
/static/images/stargan_pairwise/stargan_44intel_hi.png,/static/images/stargan_pairwise/stargan_44intel_lo.png,1,43,0,stargan
/static/images/stargan_pairwise/stargan_31intel_hi.png,/static/images/stargan_pairwise/stargan_31intel_lo.png,1,30,1,stargan
/static/images/stargan_pairwise/stargan_39intel_lo.png,/static/images/stargan_pairwise/stargan_39intel_hi.png,0,14,0,stargan
/static/images/gt_pairwise/intelligent-low-6.png,/static/images/gt_pairwise/intelligent-high-6.png,1,86,0,gt
/static/images/stargan_pairwise/stargan_76intel_hi.png,/static/images/stargan_pairwise/stargan_76intel_lo.png,1,75,0,stargan
/static/images/stargan_pairwise/stargan_26intel_hi.png,/static/images/stargan_pairwise/stargan_26intel_lo.png,1,25,0,stargan
/static/images/gt_pairwise/intelligent-low-3.png,/static/images/gt_pairwise/intelligent-high-3.png,1,83,0,gt
/static/images/stargan_pairwise/stargan_44intel_lo.png,/static/images/stargan_pairwise/stargan_44intel_hi.png,0,38,0,stargan
/static/images/stargan_pairwise/stargan_33intel_hi.png,/static/images/stargan_pairwise/stargan_33intel_lo.png,1,32,0,stargan
/static/images/stargan_pairwise/stargan_46intel_lo.png,/static/images/stargan_pairwise/stargan_46intel_hi.png,0,20,0,stargan
/static/images/stargan_pairwise/stargan_47intel_lo.png,/static/images/stargan_pairwise/stargan_47intel_hi.png,0,8,0,stargan
/static/images/stargan_pairwise/stargan_48intel_lo.png,/static/images/stargan_pairwise/stargan_48intel_hi.png,0,28,0,stargan
/static/images/stargan_pairwise/stargan_49intel_lo.png,/static/images/stargan_pairwise/stargan_49intel_hi.png,0,48,0,stargan
/static/images/gt_pairwise/intelligent-low-7.png,/static/images/gt_pairwise/intelligent-high-7.png,1,87,0,gt
/static/images/stargan_pairwise/stargan_62intel_hi.png,/static/images/stargan_pairwise/stargan_62intel_lo.png,1,61,0,stargan
/static/images/stargan_pairwise/stargan_52intel_lo.png,/static/images/stargan_pairwise/stargan_52intel_hi.png,0,76,0,stargan
/static/images/stargan_pairwise/stargan_75intel_hi.png,/static/images/stargan_pairwise/stargan_75intel_lo.png,1,74,0,stargan
/static/images/stargan_pairwise/stargan_4intel_hi.png,/static/images/stargan_pairwise/stargan_4intel_lo.png,1,3,0,stargan
/static/images/stargan_pairwise/stargan_55intel_lo.png,/static/images/stargan_pairwise/stargan_55intel_hi.png,0,31,0,stargan
/static/images/stargan_pairwise/stargan_6intel_hi.png,/static/images/stargan_pairwise/stargan_6intel_lo.png,1,5,0,stargan
/static/images/stargan_pairwise/stargan_57intel_lo.png,/static/images/stargan_pairwise/stargan_57intel_hi.png,0,49,0,stargan
/static/images/stargan_pairwise/stargan_58intel_lo.png,/static/images/stargan_pairwise/stargan_58intel_hi.png,0,67,0,stargan
/static/images/stargan_pairwise/stargan_59intel_lo.png,/static/images/stargan_pairwise/stargan_59intel_hi.png,0,0,0,stargan
/static/images/stargan_pairwise/stargan_60intel_lo.png,/static/images/stargan_pairwise/stargan_60intel_hi.png,0,69,0,stargan
/static/images/stargan_pairwise/stargan_61intel_lo.png,/static/images/stargan_pairwise/stargan_61intel_hi.png,0,79,0,stargan
/static/images/stargan_pairwise/stargan_47intel_hi.png,/static/images/stargan_pairwise/stargan_47intel_lo.png,1,46,0,stargan
/static/images/stargan_pairwise/stargan_58intel_hi.png,/static/images/stargan_pairwise/stargan_58intel_lo.png,1,57,0,stargan
/static/images/stargan_pairwise/stargan_41intel_hi.png,/static/images/stargan_pairwise/stargan_41intel_lo.png,1,40,0,stargan
/static/images/stargan_pairwise/stargan_57intel_hi.png,/static/images/stargan_pairwise/stargan_57intel_lo.png,1,56,0,stargan
/static/images/stargan_pairwise/stargan_16intel_hi.png,/static/images/stargan_pairwise/stargan_16intel_lo.png,1,15,0,stargan
/static/images/stargan_pairwise/stargan_67intel_lo.png,/static/images/stargan_pairwise/stargan_67intel_hi.png,0,17,0,stargan
/static/images/stargan_pairwise/stargan_68intel_lo.png,/static/images/stargan_pairwise/stargan_68intel_hi.png,0,85,0,gt
/static/images/stargan_pairwise/stargan_40intel_hi.png,/static/images/stargan_pairwise/stargan_40intel_lo.png,1,39,0,stargan
/static/images/stargan_pairwise/stargan_70intel_lo.png,/static/images/stargan_pairwise/stargan_70intel_hi.png,0,33,0,stargan
/static/images/stargan_pairwise/stargan_55intel_hi.png,/static/images/stargan_pairwise/stargan_55intel_lo.png,1,54,0,stargan
/static/images/stargan_pairwise/stargan_72intel_lo.png,/static/images/stargan_pairwise/stargan_72intel_hi.png,0,79,1,stargan
/static/images/stargan_pairwise/stargan_22intel_hi.png,/static/images/stargan_pairwise/stargan_22intel_lo.png,1,21,1,stargan
/static/images/stargan_pairwise/stargan_74intel_lo.png,/static/images/stargan_pairwise/stargan_74intel_hi.png,0,55,0,stargan
/static/images/stargan_pairwise/stargan_75intel_lo.png,/static/images/stargan_pairwise/stargan_75intel_hi.png,0,4,0,stargan
/static/images/stargan_pairwise/stargan_76intel_lo.png,/static/images/stargan_pairwise/stargan_76intel_hi.png,0,51,0,stargan
/static/images/stargan_pairwise/stargan_3intel_hi.png,/static/images/stargan_pairwise/stargan_3intel_lo.png,1,2,0,stargan
/static/images/stargan_pairwise/stargan_78intel_lo.png,/static/images/stargan_pairwise/stargan_78intel_hi.png,0,81,0,gt
/static/images/stargan_pairwise/stargan_60intel_hi.png,/static/images/stargan_pairwise/stargan_60intel_lo.png,1,59,0,stargan
/static/images/stargan_pairwise/stargan_80intel_lo.png,/static/images/stargan_pairwise/stargan_80intel_hi.png,0,11,0,stargan
/static/images/stargan_pairwise/stargan_62intel_lo.png,/static/images/stargan_pairwise/stargan_62intel_hi.png,0,26,0,stargan
/static/images/stargan_pairwise/stargan_38intel_hi.png,/static/images/stargan_pairwise/stargan_38intel_lo.png,1,37,0,stargan
/static/images/stargan_pairwise/stargan_69intel_hi.png,/static/images/stargan_pairwise/stargan_69intel_lo.png,1,68,0,stargan
/static/images/stargan_pairwise/stargan_31intel_lo.png,/static/images/stargan_pairwise/stargan_31intel_hi.png,0,23,0,stargan
/static/images/stargan_pairwise/stargan_30intel_hi.png,/static/images/stargan_pairwise/stargan_30intel_lo.png,1,29,0,stargan
/static/images/stargan_pairwise/stargan_30intel_hi.png,/static/images/stargan_pairwise/stargan_30intel_lo.png,1,29,1,stargan
/static/images/stargan_pairwise/stargan_53intel_hi.png,/static/images/stargan_pairwise/stargan_53intel_lo.png,1,52,0,stargan
/static/images/stargan_pairwise/stargan_25intel_hi.png,/static/images/stargan_pairwise/stargan_25intel_lo.png,1,24,0,stargan
/static/images/stargan_pairwise/stargan_67intel_hi.png,/static/images/stargan_pairwise/stargan_67intel_lo.png,1,66,0,stargan
/static/images/gt_pairwise/intelligent-low-0.png,/static/images/gt_pairwise/intelligent-high-0.png,1,80,0,gt
/static/images/gt_pairwise/intelligent-high-0.png,/static/images/gt_pairwise/intelligent-low-0.png,0,65,0,stargan
/static/images/gt_pairwise/intelligent-high-1.png,/static/images/gt_pairwise/intelligent-low-1.png,0,27,0,stargan
/static/images/stargan_pairwise/stargan_33intel_hi.png,/static/images/stargan_pairwise/stargan_33intel_lo.png,1,32,1,stargan
/static/images/gt_pairwise/intelligent-high-3.png,/static/images/gt_pairwise/intelligent-low-3.png,0,75,1,stargan
/static/images/gt_pairwise/intelligent-high-4.png,/static/images/gt_pairwise/intelligent-low-4.png,0,18,0,stargan
/static/images/gt_pairwise/intelligent-high-5.png,/static/images/gt_pairwise/intelligent-low-5.png,0,58,0,stargan
/static/images/gt_pairwise/intelligent-high-6.png,/static/images/gt_pairwise/intelligent-low-6.png,0,13,0,stargan
/static/images/gt_pairwise/intelligent-high-7.png,/static/images/gt_pairwise/intelligent-low-7.png,0,64,0,stargan
/static/images/gt_pairwise/intelligent-high-8.png,/static/images/gt_pairwise/intelligent-low-8.png,0,60,0,stargan
/static/images/stargan_pairwise/stargan_13intel_hi.png,/static/images/stargan_pairwise/stargan_13intel_lo.png,1,12,0,stargan
