im1_name,im2_name,low_first,pair_ind,repeat,task_type
/static/images/stargan_pairwise/stargan_27aggr_hi.png,/static/images/stargan_pairwise/stargan_27aggr_lo.png,1,26,0,stargan
/static/images/stargan_pairwise/stargan_62aggr_hi.png,/static/images/stargan_pairwise/stargan_62aggr_lo.png,1,61,0,stargan
/static/images/stargan_pairwise/stargan_25aggr_lo.png,/static/images/stargan_pairwise/stargan_25aggr_hi.png,0,73,0,stargan
/static/images/stargan_pairwise/stargan_58aggr_hi.png,/static/images/stargan_pairwise/stargan_58aggr_lo.png,1,57,0,stargan
/static/images/stargan_pairwise/stargan_27aggr_lo.png,/static/images/stargan_pairwise/stargan_27aggr_hi.png,0,39,0,stargan
/static/images/stargan_pairwise/stargan_33aggr_hi.png,/static/images/stargan_pairwise/stargan_33aggr_lo.png,1,32,0,stargan
/static/images/stargan_pairwise/stargan_29aggr_lo.png,/static/images/stargan_pairwise/stargan_29aggr_hi.png,0,3,0,stargan
/static/images/stargan_pairwise/stargan_67aggr_hi.png,/static/images/stargan_pairwise/stargan_67aggr_lo.png,1,66,0,stargan
/static/images/stargan_pairwise/stargan_31aggr_lo.png,/static/images/stargan_pairwise/stargan_31aggr_hi.png,0,54,0,stargan
/static/images/stargan_pairwise/stargan_32aggr_lo.png,/static/images/stargan_pairwise/stargan_32aggr_hi.png,0,86,0,gt
/static/images/stargan_pairwise/stargan_2aggr_hi.png,/static/images/stargan_pairwise/stargan_2aggr_lo.png,1,1,0,stargan
/static/images/stargan_pairwise/stargan_34aggr_lo.png,/static/images/stargan_pairwise/stargan_34aggr_hi.png,0,87,0,gt
/static/images/stargan_pairwise/stargan_8aggr_hi.png,/static/images/stargan_pairwise/stargan_8aggr_lo.png,1,7,0,stargan
/static/images/stargan_pairwise/stargan_36aggr_lo.png,/static/images/stargan_pairwise/stargan_36aggr_hi.png,0,29,0,stargan
/static/images/stargan_pairwise/stargan_37aggr_lo.png,/static/images/stargan_pairwise/stargan_37aggr_hi.png,0,42,0,stargan
/static/images/stargan_pairwise/stargan_38aggr_lo.png,/static/images/stargan_pairwise/stargan_38aggr_hi.png,0,81,0,gt
/static/images/stargan_pairwise/stargan_39aggr_lo.png,/static/images/stargan_pairwise/stargan_39aggr_hi.png,0,76,0,stargan
/static/images/stargan_pairwise/stargan_71aggr_hi.png,/static/images/stargan_pairwise/stargan_71aggr_lo.png,1,70,0,stargan
/static/images/stargan_pairwise/stargan_41aggr_lo.png,/static/images/stargan_pairwise/stargan_41aggr_hi.png,0,58,0,stargan
/static/images/stargan_pairwise/stargan_42aggr_lo.png,/static/images/stargan_pairwise/stargan_42aggr_hi.png,0,80,0,gt
/static/images/stargan_pairwise/stargan_43aggr_lo.png,/static/images/stargan_pairwise/stargan_43aggr_hi.png,0,19,0,stargan
/static/images/stargan_pairwise/stargan_26aggr_hi.png,/static/images/stargan_pairwise/stargan_26aggr_lo.png,1,25,1,stargan
/static/images/stargan_pairwise/stargan_45aggr_lo.png,/static/images/stargan_pairwise/stargan_45aggr_hi.png,0,83,0,gt
/static/images/stargan_pairwise/stargan_46aggr_lo.png,/static/images/stargan_pairwise/stargan_46aggr_hi.png,0,78,0,stargan
/static/images/stargan_pairwise/stargan_76aggr_hi.png,/static/images/stargan_pairwise/stargan_76aggr_lo.png,1,75,0,stargan
/static/images/stargan_pairwise/stargan_48aggr_lo.png,/static/images/stargan_pairwise/stargan_48aggr_hi.png,0,55,0,stargan
/static/images/stargan_pairwise/stargan_28aggr_hi.png,/static/images/stargan_pairwise/stargan_28aggr_lo.png,1,27,0,stargan
/static/images/stargan_pairwise/stargan_73aggr_hi.png,/static/images/stargan_pairwise/stargan_73aggr_lo.png,1,72,0,stargan
/static/images/stargan_pairwise/stargan_15aggr_hi.png,/static/images/stargan_pairwise/stargan_15aggr_lo.png,1,14,0,stargan
/static/images/stargan_pairwise/stargan_66aggr_hi.png,/static/images/stargan_pairwise/stargan_66aggr_lo.png,1,65,0,stargan
/static/images/stargan_pairwise/stargan_53aggr_lo.png,/static/images/stargan_pairwise/stargan_53aggr_hi.png,0,54,1,stargan
/static/images/stargan_pairwise/stargan_54aggr_lo.png,/static/images/stargan_pairwise/stargan_54aggr_hi.png,0,12,0,stargan
/static/images/stargan_pairwise/stargan_3aggr_hi.png,/static/images/stargan_pairwise/stargan_3aggr_lo.png,1,2,0,stargan
/static/images/stargan_pairwise/stargan_68aggr_hi.png,/static/images/stargan_pairwise/stargan_68aggr_lo.png,1,67,0,stargan
/static/images/stargan_pairwise/stargan_57aggr_lo.png,/static/images/stargan_pairwise/stargan_57aggr_hi.png,0,52,0,stargan
/static/images/stargan_pairwise/stargan_58aggr_lo.png,/static/images/stargan_pairwise/stargan_58aggr_hi.png,0,62,0,stargan
/static/images/stargan_pairwise/stargan_6aggr_hi.png,/static/images/stargan_pairwise/stargan_6aggr_lo.png,1,5,0,stargan
/static/images/stargan_pairwise/stargan_60aggr_lo.png,/static/images/stargan_pairwise/stargan_60aggr_hi.png,0,11,0,stargan
/static/images/stargan_pairwise/stargan_61aggr_lo.png,/static/images/stargan_pairwise/stargan_61aggr_hi.png,0,46,0,stargan
/static/images/stargan_pairwise/stargan_62aggr_lo.png,/static/images/stargan_pairwise/stargan_62aggr_hi.png,0,63,0,stargan
/static/images/stargan_pairwise/stargan_63aggr_lo.png,/static/images/stargan_pairwise/stargan_63aggr_hi.png,0,10,0,stargan
/static/images/stargan_pairwise/stargan_50aggr_hi.png,/static/images/stargan_pairwise/stargan_50aggr_lo.png,1,49,0,stargan
/static/images/stargan_pairwise/stargan_65aggr_lo.png,/static/images/stargan_pairwise/stargan_65aggr_hi.png,0,64,0,stargan
/static/images/gt_pairwise/aggressive-low-9.png,/static/images/gt_pairwise/aggressive-high-9.png,1,89,0,gt
/static/images/stargan_pairwise/stargan_67aggr_lo.png,/static/images/stargan_pairwise/stargan_67aggr_hi.png,0,68,0,stargan
/static/images/stargan_pairwise/stargan_49aggr_hi.png,/static/images/stargan_pairwise/stargan_49aggr_lo.png,1,48,0,stargan
/static/images/stargan_pairwise/stargan_69aggr_lo.png,/static/images/stargan_pairwise/stargan_69aggr_hi.png,0,0,0,stargan
/static/images/stargan_pairwise/stargan_70aggr_lo.png,/static/images/stargan_pairwise/stargan_70aggr_hi.png,0,23,0,stargan
/static/images/stargan_pairwise/stargan_71aggr_lo.png,/static/images/stargan_pairwise/stargan_71aggr_hi.png,0,35,0,stargan
/static/images/stargan_pairwise/stargan_72aggr_lo.png,/static/images/stargan_pairwise/stargan_72aggr_hi.png,0,17,0,stargan
/static/images/gt_pairwise/aggressive-low-2.png,/static/images/gt_pairwise/aggressive-high-2.png,1,82,0,gt
/static/images/stargan_pairwise/stargan_34aggr_hi.png,/static/images/stargan_pairwise/stargan_34aggr_lo.png,1,33,0,stargan
/static/images/stargan_pairwise/stargan_7aggr_hi.png,/static/images/stargan_pairwise/stargan_7aggr_lo.png,1,6,0,stargan
/static/images/stargan_pairwise/stargan_72aggr_hi.png,/static/images/stargan_pairwise/stargan_72aggr_lo.png,1,71,0,stargan
/static/images/stargan_pairwise/stargan_77aggr_lo.png,/static/images/stargan_pairwise/stargan_77aggr_hi.png,0,37,0,stargan
/static/images/stargan_pairwise/stargan_26aggr_hi.png,/static/images/stargan_pairwise/stargan_26aggr_lo.png,1,25,0,stargan
/static/images/stargan_pairwise/stargan_80aggr_hi.png,/static/images/stargan_pairwise/stargan_80aggr_lo.png,1,79,0,stargan
/static/images/stargan_pairwise/stargan_80aggr_lo.png,/static/images/stargan_pairwise/stargan_80aggr_hi.png,0,19,1,stargan
/static/images/stargan_pairwise/stargan_13aggr_lo.png,/static/images/stargan_pairwise/stargan_13aggr_hi.png,0,28,0,stargan
/static/images/stargan_pairwise/stargan_9aggr_hi.png,/static/images/stargan_pairwise/stargan_9aggr_lo.png,1,8,0,stargan
/static/images/stargan_pairwise/stargan_26aggr_lo.png,/static/images/stargan_pairwise/stargan_26aggr_hi.png,0,60,0,stargan
/static/images/stargan_pairwise/stargan_66aggr_lo.png,/static/images/stargan_pairwise/stargan_66aggr_hi.png,0,22,0,stargan
/static/images/stargan_pairwise/stargan_44aggr_hi.png,/static/images/stargan_pairwise/stargan_44aggr_lo.png,1,43,0,stargan
/static/images/stargan_pairwise/stargan_25aggr_hi.png,/static/images/stargan_pairwise/stargan_25aggr_lo.png,1,24,0,stargan
/static/images/stargan_pairwise/stargan_75aggr_hi.png,/static/images/stargan_pairwise/stargan_75aggr_lo.png,1,74,0,stargan
/static/images/stargan_pairwise/stargan_66aggr_hi.png,/static/images/stargan_pairwise/stargan_66aggr_lo.png,1,65,1,stargan
/static/images/stargan_pairwise/stargan_42aggr_hi.png,/static/images/stargan_pairwise/stargan_42aggr_lo.png,1,41,0,stargan
/static/images/stargan_pairwise/stargan_29aggr_lo.png,/static/images/stargan_pairwise/stargan_29aggr_hi.png,0,88,0,gt
/static/images/gt_pairwise/aggressive-high-0.png,/static/images/gt_pairwise/aggressive-low-0.png,0,85,0,gt
/static/images/stargan_pairwise/stargan_22aggr_hi.png,/static/images/stargan_pairwise/stargan_22aggr_lo.png,1,21,0,stargan
/static/images/gt_pairwise/aggressive-high-2.png,/static/images/gt_pairwise/aggressive-low-2.png,0,45,0,stargan
/static/images/stargan_pairwise/stargan_78aggr_hi.png,/static/images/stargan_pairwise/stargan_78aggr_lo.png,1,77,0,stargan
/static/images/stargan_pairwise/stargan_14aggr_hi.png,/static/images/stargan_pairwise/stargan_14aggr_lo.png,1,13,0,stargan
/static/images/gt_pairwise/aggressive-high-5.png,/static/images/gt_pairwise/aggressive-low-5.png,0,84,0,gt
/static/images/stargan_pairwise/stargan_10aggr_hi.png,/static/images/stargan_pairwise/stargan_10aggr_lo.png,1,9,0,stargan
/static/images/stargan_pairwise/stargan_75aggr_hi.png,/static/images/stargan_pairwise/stargan_75aggr_lo.png,1,74,1,stargan
/static/images/stargan_pairwise/stargan_41aggr_hi.png,/static/images/stargan_pairwise/stargan_41aggr_lo.png,1,40,0,stargan
/static/images/stargan_pairwise/stargan_11aggr_hi.png,/static/images/stargan_pairwise/stargan_11aggr_lo.png,1,10,1,stargan
