,total_unique_trials,SubjectID,Score,rt,ImgID,imgName,trial_index,Age,Gender,Hispanic/Latino,Race,Education,State,Zipcode,payment
2411,40.0,15,5.0,2383.0,69,Google_1_Timothy Galvan_11_oval.jpg,85,46-54,Male,No,White,"Some college, no degree",GA,30062,2.0
2363,40.0,15,3.0,2742.0,70,Google_1_Antonio Benn_12_oval.jpg,31,46-54,Male,No,White,"Some college, no degree",GA,30062,2.0
2410,40.0,15,4.0,2253.0,70,Google_1_Antonio Benn_12_oval.jpg,84,46-54,Male,No,White,"Some college, no degree",GA,30062,2.0
2370,40.0,15,3.0,3276.0,72,Google_1_Sara Guajardo_1_oval.jpg,39,46-54,Male,No,White,"Some college, no degree",GA,30062,2.0
2409,40.0,15,3.0,3103.0,72,Google_1_Sara Guajardo_1_oval.jpg,82,46-54,Male,No,White,"Some college, no degree",GA,30062,2.0
2373,40.0,15,6.0,2606.0,73,Google_1_Shelley Lund_5_oval.jpg,42,46-54,Male,No,White,"Some college, no degree",GA,30062,2.0
2386,40.0,15,6.0,3222.0,73,Google_1_Shelley Lund_5_oval.jpg,57,46-54,Male,No,White,"Some college, no degree",GA,30062,2.0
2359,40.0,15,2.0,5295.0,74,Google_1_Gertrude Bayne_11_oval.jpg,26,46-54,Male,No,White,"Some college, no degree",GA,30062,2.0
2384,40.0,15,2.0,2798.0,74,Google_1_Gertrude Bayne_11_oval.jpg,55,46-54,Male,No,White,"Some college, no degree",GA,30062,2.0
2356,40.0,15,5.0,2806.0,76,Google_1_Gregory Arriola_3_oval.jpg,23,46-54,Male,No,White,"Some college, no degree",GA,30062,2.0
2391,40.0,15,5.0,2639.0,76,Google_1_Gregory Arriola_3_oval.jpg,63,46-54,Male,No,White,"Some college, no degree",GA,30062,2.0
2341,40.0,15,3.0,3678.0,79,Google_1_Carole Bentley_7_oval.jpg,7,46-54,Male,No,White,"Some college, no degree",GA,30062,2.0
2387,40.0,15,3.0,2647.0,79,Google_1_Carole Bentley_7_oval.jpg,58,46-54,Male,No,White,"Some college, no degree",GA,30062,2.0
709,40.0,16,0.0,7277.0,1,Google_1_Eric Osuna_3_oval.jpg,71,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
773,40.0,16,0.0,1941.0,1,Google_1_Eric Osuna_3_oval.jpg,138,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
672,40.0,16,6.0,3395.0,2,Google_1_Leonard True_5_oval.jpg,33,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
791,40.0,16,5.0,4452.0,2,Google_1_Leonard True_5_oval.jpg,156,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
671,40.0,16,1.0,2598.0,3,Google_1_Sean Raleigh_7_oval.jpg,32,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
756,40.0,16,0.0,2455.0,3,Google_1_Sean Raleigh_7_oval.jpg,120,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
646,40.0,16,8.0,4243.0,4,Google_1_Joshua Lessard_11_oval.jpg,7,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
739,40.0,16,8.0,3004.0,4,Google_1_Joshua Lessard_11_oval.jpg,103,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
688,40.0,16,5.0,2968.0,5,Google_1_Ernest Crump_3_oval.jpg,50,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
771,40.0,16,4.0,2681.0,5,Google_1_Ernest Crump_3_oval.jpg,136,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
719,40.0,16,6.0,2944.0,6,Google_1_Victoria Ambrose_17_oval.jpg,81,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
794,40.0,16,3.0,2954.0,6,Google_1_Victoria Ambrose_17_oval.jpg,159,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
677,40.0,16,1.0,4701.0,7,Google_1_Gary Perri_3_oval.jpg,38,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
741,40.0,16,0.0,3116.0,7,Google_1_Gary Perri_3_oval.jpg,105,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
701,40.0,16,2.0,3338.0,8,Bryan_Shanklin_9_oval.jpg,63,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
762,40.0,16,2.0,2124.0,8,Bryan_Shanklin_9_oval.jpg,126,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
721,40.0,16,0.0,2942.0,9,Google_1_Douglas Tanguay_9_oval.jpg,83,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
740,40.0,16,1.0,3109.0,9,Google_1_Douglas Tanguay_9_oval.jpg,104,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
697,40.0,16,2.0,2940.0,10,Google_1_Sherry Mcmichael_11_oval.jpg,59,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
726,40.0,16,0.0,2482.0,10,Google_1_Sherry Mcmichael_11_oval.jpg,90,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
655,40.0,16,5.0,4228.0,11,Google_1_Kenneth Cabral_19_oval.jpg,16,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
790,40.0,16,7.0,11284.0,11,Google_1_Kenneth Cabral_19_oval.jpg,155,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
715,40.0,16,8.0,3872.0,12,Google_1_Leonard Overcash_5_oval.jpg,77,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
753,40.0,16,8.0,2052.0,12,Google_1_Leonard Overcash_5_oval.jpg,117,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
699,40.0,16,3.0,3012.0,13,Google_1_Frank Luke_9_oval.jpg,61,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
772,40.0,16,3.0,2403.0,13,Google_1_Frank Luke_9_oval.jpg,137,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
722,40.0,16,4.0,2753.0,14,Google_1_Russell Gillam_17_oval.jpg,84,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
797,40.0,16,4.0,4119.0,14,Google_1_Russell Gillam_17_oval.jpg,162,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
714,40.0,16,0.0,2413.0,15,Google_1_Jeff Williford_7_oval.jpg,76,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
775,40.0,16,0.0,2030.0,15,Google_1_Jeff Williford_7_oval.jpg,140,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
652,40.0,16,1.0,3441.0,16,Google_1_Steve Stamm_1_oval.jpg,13,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
760,40.0,16,0.0,1995.0,16,Google_1_Steve Stamm_1_oval.jpg,124,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
682,40.0,16,1.0,2759.0,17,Google_1_Valerie Noble_9_oval.jpg,43,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
749,40.0,16,1.0,2280.0,17,Google_1_Valerie Noble_9_oval.jpg,113,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
680,40.0,16,7.0,2944.0,18,Google_1_Stanley Kato_17_oval.jpg,41,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
727,40.0,16,8.0,3150.0,18,Google_1_Stanley Kato_17_oval.jpg,91,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
645,40.0,16,2.0,6632.0,19,Google_1_Marjorie Rule_3_oval.jpg,6,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
758,40.0,16,0.0,2052.0,19,Google_1_Marjorie Rule_3_oval.jpg,122,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
724,40.0,16,0.0,2677.0,20,Google_1_Belinda Dupuis_9_oval.jpg,86,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
774,40.0,16,0.0,2467.0,20,Google_1_Belinda Dupuis_9_oval.jpg,139,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
663,40.0,16,2.0,3831.0,21,Google_1_Veronica Percy_7_oval.jpg,24,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
776,40.0,16,0.0,1964.0,21,Google_1_Veronica Percy_7_oval.jpg,141,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
698,40.0,16,2.0,5236.0,22,Google_1_Jose Monaghan_9_oval.jpg,60,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
801,40.0,16,1.0,2590.0,22,Google_1_Jose Monaghan_9_oval.jpg,166,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
675,40.0,16,1.0,3908.0,23,Google_1_Alma Poor_7_oval.jpg,36,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
781,40.0,16,0.0,2029.0,23,Google_1_Alma Poor_7_oval.jpg,146,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
685,40.0,16,4.0,3924.0,24,Google_1_Erika Fletcher_1_oval.jpg,47,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
759,40.0,16,5.0,2030.0,24,Google_1_Erika Fletcher_1_oval.jpg,123,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
720,40.0,16,0.0,3072.0,25,Google_1_Vera Becker_5_oval.jpg,82,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
744,40.0,16,0.0,2699.0,25,Google_1_Vera Becker_5_oval.jpg,108,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
664,40.0,16,8.0,2811.0,26,Google_1_Beth Hollister_3_oval.jpg,25,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
802,40.0,16,7.0,3237.0,26,Google_1_Beth Hollister_3_oval.jpg,167,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
683,40.0,16,3.0,2613.0,27,Google_1_Mark Houser_17_oval.jpg,44,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
742,40.0,16,2.0,2082.0,27,Google_1_Mark Houser_17_oval.jpg,106,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
694,40.0,16,6.0,3266.0,28,Google_1_Jonathan Marek_5_oval.jpg,56,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
728,40.0,16,6.0,4451.0,28,Google_1_Jonathan Marek_5_oval.jpg,92,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
670,40.0,16,0.0,3341.0,29,Google_1_Stanley Rowden_19_oval.jpg,31,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
734,40.0,16,0.0,2075.0,29,Google_1_Stanley Rowden_19_oval.jpg,98,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
700,40.0,16,0.0,2904.0,30,Google_1_Cindy Morehead_5_oval.jpg,62,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
751,40.0,16,0.0,2401.0,30,Google_1_Cindy Morehead_5_oval.jpg,115,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
707,40.0,16,0.0,2849.0,31,Google_1_Tina Middleton_7_oval.jpg,69,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
761,40.0,16,0.0,2152.0,31,Google_1_Tina Middleton_7_oval.jpg,125,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
687,40.0,16,1.0,2780.0,32,Google_1_Jeffery Mcclinton_7-oval.jpg,49,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
731,40.0,16,1.0,2978.0,32,Google_1_Jeffery Mcclinton_7-oval.jpg,95,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
669,40.0,16,0.0,3511.0,33,Google_1_Rodney Wyant_13_oval.jpg,30,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
732,40.0,16,0.0,2319.0,33,Google_1_Rodney Wyant_13_oval.jpg,96,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
689,40.0,16,0.0,4135.0,34,Google_1_Bryan Brunner_3_oval.jpg,51,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
780,40.0,16,0.0,1848.0,34,Google_1_Bryan Brunner_3_oval.jpg,145,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
705,40.0,16,6.0,2691.0,35,Google_1_Ryan Marvel_15_oval.jpg,67,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
792,40.0,16,4.0,2619.0,35,Google_1_Ryan Marvel_15_oval.jpg,157,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
649,40.0,16,6.0,3767.0,36,Google_1_Colleen Summer_5_oval.jpg,10,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
782,40.0,16,2.0,2683.0,36,Google_1_Colleen Summer_5_oval.jpg,147,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
659,40.0,16,1.0,3115.0,37,Google_1_Norman Westfall_5_oval.jpg,20,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
764,40.0,16,1.0,3393.0,37,Google_1_Norman Westfall_5_oval.jpg,128,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
679,40.0,16,6.0,3198.0,38,Alice_Mckellar_11_oval.jpg,40,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
769,40.0,16,5.0,2219.0,38,Alice_Mckellar_11_oval.jpg,134,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
693,40.0,16,0.0,2643.0,39,Google_1_Rose Barlow_1_oval.jpg,55,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
766,40.0,16,0.0,2012.0,39,Google_1_Rose Barlow_1_oval.jpg,131,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
717,40.0,16,0.0,4375.0,40,Google_1_Samuel Goff_1_oval.jpg,79,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
793,40.0,16,0.0,3147.0,40,Google_1_Samuel Goff_1_oval.jpg,158,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
667,40.0,16,3.0,3332.0,41,Google_1_Kenneth Rigsby_15_oval.jpg,28,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
799,40.0,16,1.0,3096.0,41,Google_1_Kenneth Rigsby_15_oval.jpg,164,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
658,40.0,16,1.0,3418.0,42,Google_1_Mark Detwiler_9_oval.jpg,19,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
752,40.0,16,0.0,2409.0,42,Google_1_Mark Detwiler_9_oval.jpg,116,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
696,40.0,16,6.0,2820.0,43,Google_1_Sarah Woodcock_3_oval.jpg,58,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
746,40.0,16,5.0,2339.0,43,Google_1_Sarah Woodcock_3_oval.jpg,110,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
716,40.0,16,0.0,2687.0,44,Google_1_Samuel Paschal_17_oval.jpg,78,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
743,40.0,16,0.0,2249.0,44,Google_1_Samuel Paschal_17_oval.jpg,107,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
718,40.0,16,0.0,3127.0,45,Google_1_Paul Horst_15_oval.jpg,80,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
735,40.0,16,0.0,2775.0,45,Google_1_Paul Horst_15_oval.jpg,99,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
691,40.0,16,8.0,2940.0,46,Google_1_Louis Mceachern_7_oval.jpg,53,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
750,40.0,16,8.0,2480.0,46,Google_1_Louis Mceachern_7_oval.jpg,114,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
660,40.0,16,0.0,2512.0,47,Google_1_Charlotte Dearborn_13_oval.jpg,21,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
767,40.0,16,0.0,1938.0,47,Google_1_Charlotte Dearborn_13_oval.jpg,132,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
656,40.0,16,0.0,2815.0,48,Google_1_Kara Mickelson_13_oval.jpg,17,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
795,40.0,16,0.0,3181.0,48,Google_1_Kara Mickelson_13_oval.jpg,160,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
708,40.0,16,0.0,2991.0,49,Google_1_Gloria Canada_13_oval.jpg,70,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
768,40.0,16,0.0,2196.0,49,Google_1_Gloria Canada_13_oval.jpg,133,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
684,40.0,16,0.0,3767.0,50,Google_1_Diana Bateman_7_oval.jpg,45,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
763,40.0,16,1.0,3071.0,50,Google_1_Diana Bateman_7_oval.jpg,127,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
712,40.0,16,0.0,2753.0,51,Google_1_Matthew Vanbuskirk_1_oval.jpg,74,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
755,40.0,16,0.0,2292.0,51,Google_1_Matthew Vanbuskirk_1_oval.jpg,119,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
648,40.0,16,4.0,2604.0,52,Google_1_Henry Gumm_19_oval.jpg,9,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
785,40.0,16,1.0,3388.0,52,Google_1_Henry Gumm_19_oval.jpg,150,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
703,40.0,16,8.0,3235.0,53,Google_1_Frank Whitehouse_3_oval.jpg,65,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
784,40.0,16,8.0,2419.0,53,Google_1_Frank Whitehouse_3_oval.jpg,149,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
644,40.0,16,4.0,10526.0,54,empty-image-1.jpg,4,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
666,40.0,16,0.0,2736.0,55,Google_1_Paul Reno_1_oval.jpg,27,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
777,40.0,16,0.0,2107.0,55,Google_1_Paul Reno_1_oval.jpg,142,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
662,40.0,16,0.0,2584.0,56,Google_1_Florence Melton_1_oval.jpg,23,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
757,40.0,16,0.0,2133.0,56,Google_1_Florence Melton_1_oval.jpg,121,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
651,40.0,16,6.0,18057.0,57,Google_1_Ronald Driver_19_oval.jpg,12,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
783,40.0,16,3.0,6925.0,57,Google_1_Ronald Driver_19_oval.jpg,148,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
665,40.0,16,2.0,3354.0,58,Google_1_Cheryl Griffin_15_oval.jpg,26,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
804,40.0,16,0.0,3524.0,58,Google_1_Cheryl Griffin_15_oval.jpg,169,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
650,40.0,16,0.0,4201.0,59,Google_1_Shelia Latham_17_oval.jpg,11,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
798,40.0,16,0.0,2569.0,59,Google_1_Shelia Latham_17_oval.jpg,163,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
647,40.0,16,0.0,3187.0,60,Google_1_Claudia Rohrer_13_oval.jpg,8,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
747,40.0,16,0.0,2228.0,60,Google_1_Claudia Rohrer_13_oval.jpg,111,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
661,40.0,16,0.0,3336.0,61,Google_1_Andrew Diggs_9_oval.jpg,22,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
736,40.0,16,0.0,2596.0,61,Google_1_Andrew Diggs_9_oval.jpg,100,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
686,40.0,16,0.0,2902.0,62,Google_1_Stephen Conley_1_oval.jpg,48,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
729,40.0,16,1.0,2488.0,62,Google_1_Stephen Conley_1_oval.jpg,93,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
723,40.0,16,3.0,4768.0,63,Google_1_Kathleen Sartain_1_oval.jpg,85,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
770,40.0,16,3.0,2813.0,63,Google_1_Kathleen Sartain_1_oval.jpg,135,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
692,40.0,16,2.0,5354.0,64,Google_1_Gary Nance_3_oval.jpg,54,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
730,40.0,16,0.0,2420.0,64,Google_1_Gary Nance_3_oval.jpg,94,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
695,40.0,16,0.0,2415.0,65,Google_1_Eva Kirkman_15_oval.jpg,57,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
778,40.0,16,0.0,3206.0,65,Google_1_Eva Kirkman_15_oval.jpg,143,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
681,40.0,16,0.0,2480.0,66,Google_1_Molly Palm_5_oval.jpg,42,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
745,40.0,16,0.0,3626.0,66,Google_1_Molly Palm_5_oval.jpg,109,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
654,40.0,16,0.0,2980.0,67,Brian_Mach_1_oval.jpg,15,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
787,40.0,16,0.0,2340.0,67,Brian_Mach_1_oval.jpg,152,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
674,40.0,16,0.0,2808.0,68,Google_1_Donna Asberry_5_oval.jpg,35,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
803,40.0,16,0.0,2660.0,68,Google_1_Donna Asberry_5_oval.jpg,168,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
706,40.0,16,1.0,2787.0,69,Google_1_Timothy Galvan_11_oval.jpg,68,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
754,40.0,16,0.0,2037.0,69,Google_1_Timothy Galvan_11_oval.jpg,118,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
710,40.0,16,0.0,3105.0,70,Google_1_Antonio Benn_12_oval.jpg,72,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
748,40.0,16,0.0,2262.0,70,Google_1_Antonio Benn_12_oval.jpg,112,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
713,40.0,16,0.0,2506.0,71,Google_1_Billy Kiely_1_oval.jpg,75,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
800,40.0,16,0.0,3009.0,71,Google_1_Billy Kiely_1_oval.jpg,165,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
711,40.0,16,1.0,2717.0,72,Google_1_Sara Guajardo_1_oval.jpg,73,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
779,40.0,16,0.0,2170.0,72,Google_1_Sara Guajardo_1_oval.jpg,144,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
678,40.0,16,5.0,3116.0,73,Google_1_Shelley Lund_5_oval.jpg,39,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
733,40.0,16,3.0,3247.0,73,Google_1_Shelley Lund_5_oval.jpg,97,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
676,40.0,16,0.0,3981.0,74,Google_1_Gertrude Bayne_11_oval.jpg,37,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
765,40.0,16,0.0,3375.0,74,Google_1_Gertrude Bayne_11_oval.jpg,130,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
668,40.0,16,5.0,3178.0,75,Google_1_Donald Shaw_13_oval.jpg,29,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
788,40.0,16,1.0,2106.0,75,Google_1_Donald Shaw_13_oval.jpg,153,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
704,40.0,16,0.0,2336.0,76,Google_1_Gregory Arriola_3_oval.jpg,66,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
786,40.0,16,0.0,2127.0,76,Google_1_Gregory Arriola_3_oval.jpg,151,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
673,40.0,16,4.0,2699.0,77,Google_1_Wilma Allman_15_oval.jpg,34,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
789,40.0,16,3.0,2879.0,77,Google_1_Wilma Allman_15_oval.jpg,154,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
657,40.0,16,8.0,4651.0,78,Google_1_Florence Lott_19_oval.jpg,18,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
737,40.0,16,8.0,2650.0,78,Google_1_Florence Lott_19_oval.jpg,101,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
702,40.0,16,0.0,2606.0,79,Google_1_Carole Bentley_7_oval.jpg,64,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
796,40.0,16,0.0,3004.0,79,Google_1_Carole Bentley_7_oval.jpg,161,26-35,Female,No,White,"Associate degree (e.g. AA, AS)",PA,15317,2.0
