,subId,rt,imgName,rating,trial_index,debug_mode
0,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,6156,136171_-0.4797979797979798.png,6,2,live
1,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,5581,136237_0.18686868686868696.png,4,3,live
2,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,5669,136182_-0.3686868686868687.png,7,4,live
3,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,3775,136252_0.33838383838383845.png,8,5,live
4,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,7146,136202_-0.16666666666666663.png,4,6,live
5,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,5727,136223_0.045454545454545525.png,8,7,live
6,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,7489,136211_-0.07575757575757575.png,6,8,live
7,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,5713,136173_-0.4595959595959596.png,5,9,live
8,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,6915,136229_0.10606060606060608.png,7,10,live
9,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,4826,136231_0.1262626262626263.png,4,11,live
10,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,4233,136184_-0.3484848484848485.png,7,13,live
11,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,3972,136193_-0.25757575757575757.png,4,14,live
12,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,4939,136213_-0.055555555555555525.png,6,15,live
13,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,8596,136217_-0.015151515151515138.png,5,16,live
14,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,8148,136260_0.4191919191919192.png,4,17,live
15,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,6347,136264_0.45959595959595967.png,6,18,live
16,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,5197,136189_-0.29797979797979796.png,3,19,live
17,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,4343,136238_0.19696969696969702.png,5,20,live
18,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,3813,136203_-0.15656565656565652.png,8,21,live
19,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,9248,136199_-0.19696969696969696.png,4,22,live
20,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,7204,136218_-0.0050505050505050275.png,6,24,live
21,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,3480,136221_0.025252525252525304.png,7,25,live
22,A3O1UM8O2RBC08:3WJ1OXY92CNIZX0QBLLJFH90AIMA8B,3874,136261_0.4292929292929294.png,5,26,live
