A2KYOM2ZGYDJGT:351SEKWQS2OVIT56PWM4A0I1HTVDMZ,initialized,0,,1548816992026
A2KYOM2ZGYDJGT:351SEKWQS2OVIT56PWM4A0I1HTVDMZ,window_resize,0,"[1024, 768]",1548816992026
A2KYOM2ZGYDJGT:351SEKWQS2OVIT56PWM4A0I1HTVDMZ,focus,17711,off,1548817009737
A2KYOM2ZGYDJGT:351SEKWQS2OVIT56PWM4A0I1HTVDMZ,focus,5367,on,1548817015104
A33VGSEJ44ORMF:3R2PKQ87NYFCQ4LSHANF1XYE9Y5MIC,initialized,0,,1548817150357
A33VGSEJ44ORMF:3R2PKQ87NYFCQ4LSHANF1XYE9Y5MIC,window_resize,0,"[1024, 768]",1548817150357
A33VGSEJ44ORMF:3R2PKQ87NYFCQ4LSHANF1XYE9Y5MIC,focus,195197,off,1548817345554
A33VGSEJ44ORMF:3R2PKQ87NYFCQ4LSHANF1XYE9Y5MIC,focus,9925,on,1548817355479
A17D6BK59S31BM:3MRNMEIQW7DBCBNLPKLPAN3CHO5DLX,initialized,0,,1548818102842
A17D6BK59S31BM:3MRNMEIQW7DBCBNLPKLPAN3CHO5DLX,window_resize,0,"[1024, 771]",1548818102842
A1EY3YKOC2DVBU:39L1G8WVWSY04CHK3LXUDZ8MS5B31J,initialized,0,,1548818401163
A1EY3YKOC2DVBU:39L1G8WVWSY04CHK3LXUDZ8MS5B31J,window_resize,0,"[1366, 678]",1548818401163
A1EY3YKOC2DVBU:39L1G8WVWSY04CHK3LXUDZ8MS5B31J,focus,175410,off,1548818576573
A1EY3YKOC2DVBU:39L1G8WVWSY04CHK3LXUDZ8MS5B31J,focus,70754,on,1548818647327
A1EY3YKOC2DVBU:39L1G8WVWSY04CHK3LXUDZ8MS5B31J,focus,230262,off,1548818877589
A1EY3YKOC2DVBU:39L1G8WVWSY04CHK3LXUDZ8MS5B31J,focus,41038,on,1548818918627
A2T675UCHNTSSW:3DBQWDE4Y856WYBDMRJLP3J99275NJ,initialized,0,,1548819241473
A2T675UCHNTSSW:3DBQWDE4Y856WYBDMRJLP3J99275NJ,window_resize,0,"[1024, 737]",1548819241473
A27CB6JIC5MZFR:3PW9OPU9PSRBJUL1ZLJPUP3UMRL12G,initialized,0,,1548819364430
A27CB6JIC5MZFR:3PW9OPU9PSRBJUL1ZLJPUP3UMRL12G,window_resize,0,"[1366, 677]",1548819364430
A1O7WUQDKPZGH4:3HMVI3QICLZ1KFE8S6QK3T4Z16GY1U,initialized,0,,1548819383092
A1O7WUQDKPZGH4:3HMVI3QICLZ1KFE8S6QK3T4Z16GY1U,window_resize,0,"[1024, 724]",1548819383092
A53S7J4JGWG38:3OB0CAO74JWCOQZMUVT5VGK6IV3HY3,initialized,0,,1548819434798
A53S7J4JGWG38:3OB0CAO74JWCOQZMUVT5VGK6IV3HY3,window_resize,1,"[1024, 659]",1548819434799
A3FUWP6N9U7G2E:3I0BTBYZAZS1DQTQWNMKPOLPWE9Y0Q,initialized,0,,1548819610306
A3FUWP6N9U7G2E:3I0BTBYZAZS1DQTQWNMKPOLPWE9Y0Q,window_resize,0,"[1707, 960]",1548819610306
A1TK4406JHVAT:3SB4CE2TJX28EY1YJTXBVGQT3UTXAC,initialized,0,,1548819622764
A1TK4406JHVAT:3SB4CE2TJX28EY1YJTXBVGQT3UTXAC,window_resize,3,"[1366, 677]",1548819622767
A1TK4406JHVAT:3SB4CE2TJX28EY1YJTXBVGQT3UTXAC,focus,57120,on,1548819679887
A3KC385CZNYEG5:3TE3O85732FZCZKIXFY40GL7QPF2RD,initialized,0,,1548819898524
A3KC385CZNYEG5:3TE3O85732FZCZKIXFY40GL7QPF2RD,window_resize,0,"[880, 906]",1548819898524
A3KC385CZNYEG5:3TE3O85732FZCZKIXFY40GL7QPF2RD,focus,11919,on,1548819910443
