im1_name,im2_name,low_first,pair_ind,repeat,task_type
/static/images/modifae_pairwise/attractive/136220_0.75.png,/static/images/modifae_pairwise/attractive/136220_-0.75.png,0,20,0,modifae
/static/images/modifae_pairwise/attractive/136221_0.75.png,/static/images/modifae_pairwise/attractive/136221_-0.75.png,0,78,0,modifae
/static/images/modifae_pairwise/attractive/136192_-0.75.png,/static/images/modifae_pairwise/attractive/136192_0.75.png,1,54,0,modifae
/static/images/modifae_pairwise/attractive/136186_0.75.png,/static/images/modifae_pairwise/attractive/136186_-0.75.png,0,10,0,modifae
/static/images/modifae_pairwise/attractive/136200_-0.75.png,/static/images/modifae_pairwise/attractive/136200_0.75.png,1,76,0,modifae
/static/images/modifae_pairwise/attractive/136222_-0.75.png,/static/images/modifae_pairwise/attractive/136222_0.75.png,1,24,0,modifae
/static/images/modifae_pairwise/attractive/136183_0.75.png,/static/images/modifae_pairwise/attractive/136183_-0.75.png,0,55,0,modifae
/static/images/modifae_pairwise/attractive/136263_-0.75.png,/static/images/modifae_pairwise/attractive/136263_0.75.png,1,63,0,modifae
/static/images/modifae_pairwise/attractive/136228_0.75.png,/static/images/modifae_pairwise/attractive/136228_-0.75.png,0,37,0,modifae
/static/images/modifae_pairwise/attractive/136229_0.75.png,/static/images/modifae_pairwise/attractive/136229_-0.75.png,0,50,0,modifae
/static/images/modifae_pairwise/attractive/136189_0.75.png,/static/images/modifae_pairwise/attractive/136189_-0.75.png,0,85,0,gt
/static/images/modifae_pairwise/attractive/136188_0.75.png,/static/images/modifae_pairwise/attractive/136188_-0.75.png,0,58,0,modifae
/static/images/modifae_pairwise/attractive/136244_-0.75.png,/static/images/modifae_pairwise/attractive/136244_0.75.png,1,38,0,modifae
/static/images/modifae_pairwise/attractive/136190_-0.75.png,/static/images/modifae_pairwise/attractive/136190_0.75.png,1,67,0,modifae
/static/images/modifae_pairwise/attractive/136237_0.75.png,/static/images/modifae_pairwise/attractive/136237_-0.75.png,0,84,0,gt
/static/images/modifae_pairwise/attractive/136236_0.75.png,/static/images/modifae_pairwise/attractive/136236_-0.75.png,0,81,0,gt
/static/images/modifae_pairwise/attractive/136235_0.75.png,/static/images/modifae_pairwise/attractive/136235_-0.75.png,0,1,0,modifae
/static/images/modifae_pairwise/attractive/136240_-0.75.png,/static/images/modifae_pairwise/attractive/136240_0.75.png,1,34,1,modifae
/static/images/modifae_pairwise/attractive/136260_-0.75.png,/static/images/modifae_pairwise/attractive/136260_0.75.png,1,60,0,modifae
/static/images/modifae_pairwise/attractive/136248_-0.75.png,/static/images/modifae_pairwise/attractive/136248_0.75.png,1,30,0,modifae
/static/images/modifae_pairwise/attractive/136231_0.75.png,/static/images/modifae_pairwise/attractive/136231_-0.75.png,0,12,0,modifae
/static/images/modifae_pairwise/attractive/136259_-0.75.png,/static/images/modifae_pairwise/attractive/136259_0.75.png,1,40,0,modifae
/static/images/modifae_pairwise/attractive/136185_0.75.png,/static/images/modifae_pairwise/attractive/136185_-0.75.png,0,35,0,modifae
/static/images/modifae_pairwise/attractive/136253_-0.75.png,/static/images/modifae_pairwise/attractive/136253_0.75.png,1,44,1,modifae
/static/images/modifae_pairwise/attractive/136252_-0.75.png,/static/images/modifae_pairwise/attractive/136252_0.75.png,1,45,1,modifae
/static/images/modifae_pairwise/attractive/136223_0.75.png,/static/images/modifae_pairwise/attractive/136223_-0.75.png,0,32,0,modifae
/static/images/modifae_pairwise/attractive/136182_-0.75.png,/static/images/modifae_pairwise/attractive/136182_0.75.png,1,29,0,modifae
/static/images/modifae_pairwise/attractive/136233_-0.75.png,/static/images/modifae_pairwise/attractive/136233_0.75.png,1,18,0,modifae
/static/images/modifae_pairwise/attractive/136234_-0.75.png,/static/images/modifae_pairwise/attractive/136234_0.75.png,1,17,0,modifae
/static/images/modifae_pairwise/attractive/136209_-0.75.png,/static/images/modifae_pairwise/attractive/136209_0.75.png,1,79,0,modifae
/static/images/modifae_pairwise/attractive/136251_-0.75.png,/static/images/modifae_pairwise/attractive/136251_0.75.png,1,42,1,modifae
/static/images/modifae_pairwise/attractive/136249_0.75.png,/static/images/modifae_pairwise/attractive/136249_-0.75.png,0,49,0,modifae
/static/images/modifae_pairwise/attractive/136242_0.75.png,/static/images/modifae_pairwise/attractive/136242_-0.75.png,0,82,0,gt
