im1_name,im2_name,low_first,pair_ind,repeat,task_type
/static/images/modifae_pairwise/aggressive/136262_0.75.png,/static/images/modifae_pairwise/aggressive/136262_0.0.png,0,42,0,modifae
/static/images/modifae_pairwise/aggressive/136263_0.75.png,/static/images/modifae_pairwise/aggressive/136263_0.0.png,0,73,0,modifae
/static/images/modifae_pairwise/aggressive/136191_0.75.png,/static/images/modifae_pairwise/aggressive/136191_0.0.png,0,63,0,modifae
/static/images/modifae_pairwise/aggressive/136246_0.0.png,/static/images/modifae_pairwise/aggressive/136246_0.75.png,1,36,0,modifae
/static/images/modifae_pairwise/aggressive/136269_0.75.png,/static/images/modifae_pairwise/aggressive/136269_0.0.png,0,18,0,modifae
/static/images/modifae_pairwise/aggressive/136190_0.75.png,/static/images/modifae_pairwise/aggressive/136190_0.0.png,0,86,0,gt
/static/images/modifae_pairwise/aggressive/136271_0.75.png,/static/images/modifae_pairwise/aggressive/136271_0.0.png,0,49,0,modifae
/static/images/gt_pairwise/aggressive-mid-1.png,/static/images/gt_pairwise/aggressive-high-1.png,1,81,0,gt
/static/images/modifae_pairwise/aggressive/136204_0.0.png,/static/images/modifae_pairwise/aggressive/136204_0.75.png,1,72,0,modifae
/static/images/modifae_pairwise/aggressive/136207_0.75.png,/static/images/modifae_pairwise/aggressive/136207_0.0.png,0,14,0,modifae
/static/images/modifae_pairwise/aggressive/136204_0.75.png,/static/images/modifae_pairwise/aggressive/136204_0.0.png,0,4,0,modifae
/static/images/modifae_pairwise/aggressive/136205_0.75.png,/static/images/modifae_pairwise/aggressive/136205_0.0.png,0,21,0,modifae
/static/images/modifae_pairwise/aggressive/136202_0.75.png,/static/images/modifae_pairwise/aggressive/136202_0.0.png,0,88,0,gt
/static/images/modifae_pairwise/aggressive/136203_0.75.png,/static/images/modifae_pairwise/aggressive/136203_0.0.png,0,77,0,modifae
/static/images/modifae_pairwise/aggressive/136226_0.0.png,/static/images/modifae_pairwise/aggressive/136226_0.75.png,1,28,0,modifae
/static/images/modifae_pairwise/aggressive/136201_0.75.png,/static/images/modifae_pairwise/aggressive/136201_0.0.png,0,48,0,modifae
/static/images/modifae_pairwise/aggressive/136240_0.0.png,/static/images/modifae_pairwise/aggressive/136240_0.75.png,1,34,0,modifae
/static/images/modifae_pairwise/aggressive/136209_0.75.png,/static/images/modifae_pairwise/aggressive/136209_0.0.png,0,55,0,modifae
/static/images/modifae_pairwise/aggressive/136188_0.0.png,/static/images/modifae_pairwise/aggressive/136188_0.75.png,1,11,0,modifae
/static/images/modifae_pairwise/aggressive/136237_0.0.png,/static/images/modifae_pairwise/aggressive/136237_0.75.png,1,14,1,modifae
/static/images/modifae_pairwise/aggressive/136267_0.75.png,/static/images/modifae_pairwise/aggressive/136267_0.0.png,0,54,0,modifae
/static/images/modifae_pairwise/aggressive/136232_0.75.png,/static/images/modifae_pairwise/aggressive/136232_0.0.png,0,80,0,gt
/static/images/modifae_pairwise/aggressive/136242_0.0.png,/static/images/modifae_pairwise/aggressive/136242_0.75.png,1,32,0,modifae
/static/images/modifae_pairwise/aggressive/136204_0.75.png,/static/images/modifae_pairwise/aggressive/136204_0.0.png,0,58,0,modifae
/static/images/modifae_pairwise/aggressive/136269_0.75.png,/static/images/modifae_pairwise/aggressive/136269_0.0.png,0,15,1,modifae
/static/images/modifae_pairwise/aggressive/136251_0.75.png,/static/images/modifae_pairwise/aggressive/136251_0.0.png,0,8,0,modifae
/static/images/modifae_pairwise/aggressive/136264_0.0.png,/static/images/modifae_pairwise/aggressive/136264_0.75.png,1,56,0,modifae
/static/images/modifae_pairwise/aggressive/136191_0.0.png,/static/images/modifae_pairwise/aggressive/136191_0.75.png,1,64,0,modifae
/static/images/modifae_pairwise/aggressive/136239_0.0.png,/static/images/modifae_pairwise/aggressive/136239_0.75.png,1,12,0,modifae
/static/images/modifae_pairwise/aggressive/136261_0.0.png,/static/images/modifae_pairwise/aggressive/136261_0.75.png,1,61,0,modifae
/static/images/gt_pairwise/aggressive-high-2.png,/static/images/gt_pairwise/aggressive-mid-2.png,0,16,0,modifae
/static/images/modifae_pairwise/aggressive/136270_0.0.png,/static/images/modifae_pairwise/aggressive/136270_0.75.png,1,69,0,modifae
/static/images/gt_pairwise/aggressive-high-4.png,/static/images/gt_pairwise/aggressive-mid-4.png,0,59,1,modifae
/static/images/modifae_pairwise/aggressive/136180_0.0.png,/static/images/modifae_pairwise/aggressive/136180_0.75.png,1,5,0,modifae
/static/images/modifae_pairwise/aggressive/136269_0.0.png,/static/images/modifae_pairwise/aggressive/136269_0.75.png,1,66,1,modifae
/static/images/gt_pairwise/aggressive-high-7.png,/static/images/gt_pairwise/aggressive-mid-7.png,0,53,0,modifae
/static/images/gt_pairwise/aggressive-high-8.png,/static/images/gt_pairwise/aggressive-mid-8.png,0,79,0,modifae
/static/images/gt_pairwise/aggressive-high-9.png,/static/images/gt_pairwise/aggressive-mid-9.png,0,23,0,modifae
