im1_name,im2_name,low_first,pair_ind,repeat,task_type
/static/images/modifae_pairwise/trustworthy/136185_0.75.png,/static/images/modifae_pairwise/trustworthy/136185_0.0.png,0,28,0,modifae
/static/images/modifae_pairwise/trustworthy/136244_0.0.png,/static/images/modifae_pairwise/trustworthy/136244_0.75.png,1,39,1,modifae
/static/images/modifae_pairwise/trustworthy/136187_0.75.png,/static/images/modifae_pairwise/trustworthy/136187_0.0.png,0,38,0,modifae
/static/images/modifae_pairwise/trustworthy/136231_0.0.png,/static/images/modifae_pairwise/trustworthy/136231_0.75.png,1,21,0,modifae
/static/images/modifae_pairwise/trustworthy/136205_0.0.png,/static/images/modifae_pairwise/trustworthy/136205_0.75.png,1,73,0,modifae
/static/images/gt_pairwise/trustworthy-mid-2.png,/static/images/gt_pairwise/trustworthy-high-2.png,1,82,0,gt
/static/images/modifae_pairwise/trustworthy/136226_0.75.png,/static/images/modifae_pairwise/trustworthy/136226_0.0.png,0,46,1,modifae
/static/images/modifae_pairwise/trustworthy/136227_0.75.png,/static/images/modifae_pairwise/trustworthy/136227_0.0.png,0,61,0,modifae
/static/images/modifae_pairwise/trustworthy/136268_0.0.png,/static/images/modifae_pairwise/trustworthy/136268_0.75.png,1,66,0,modifae
/static/images/modifae_pairwise/trustworthy/136186_0.0.png,/static/images/modifae_pairwise/trustworthy/136186_0.75.png,1,3,0,modifae
/static/images/modifae_pairwise/trustworthy/136189_0.75.png,/static/images/modifae_pairwise/trustworthy/136189_0.0.png,0,11,0,modifae
/static/images/modifae_pairwise/trustworthy/136222_0.0.png,/static/images/modifae_pairwise/trustworthy/136222_0.75.png,1,25,0,modifae
/static/images/modifae_pairwise/trustworthy/136261_0.75.png,/static/images/modifae_pairwise/trustworthy/136261_0.0.png,0,87,0,gt
/static/images/modifae_pairwise/trustworthy/136239_0.75.png,/static/images/modifae_pairwise/trustworthy/136239_0.0.png,0,71,0,modifae
/static/images/modifae_pairwise/trustworthy/136207_0.0.png,/static/images/modifae_pairwise/trustworthy/136207_0.75.png,1,71,1,modifae
/static/images/modifae_pairwise/trustworthy/136237_0.75.png,/static/images/modifae_pairwise/trustworthy/136237_0.0.png,0,17,0,modifae
/static/images/gt_pairwise/trustworthy-mid-0.png,/static/images/gt_pairwise/trustworthy-high-0.png,1,80,0,gt
/static/images/modifae_pairwise/trustworthy/136235_0.75.png,/static/images/modifae_pairwise/trustworthy/136235_0.0.png,0,24,0,modifae
/static/images/modifae_pairwise/trustworthy/136241_0.0.png,/static/images/modifae_pairwise/trustworthy/136241_0.75.png,1,36,0,modifae
/static/images/modifae_pairwise/trustworthy/136233_0.75.png,/static/images/modifae_pairwise/trustworthy/136233_0.0.png,0,72,0,modifae
/static/images/modifae_pairwise/trustworthy/136228_0.0.png,/static/images/modifae_pairwise/trustworthy/136228_0.75.png,1,8,0,modifae
/static/images/modifae_pairwise/trustworthy/136231_0.75.png,/static/images/modifae_pairwise/trustworthy/136231_0.0.png,0,42,1,modifae
/static/images/modifae_pairwise/trustworthy/136187_0.0.png,/static/images/modifae_pairwise/trustworthy/136187_0.75.png,1,2,0,modifae
/static/images/modifae_pairwise/trustworthy/136251_0.0.png,/static/images/modifae_pairwise/trustworthy/136251_0.75.png,1,43,0,modifae
/static/images/modifae_pairwise/trustworthy/136257_0.0.png,/static/images/modifae_pairwise/trustworthy/136257_0.75.png,1,49,0,modifae
/static/images/modifae_pairwise/trustworthy/136222_0.75.png,/static/images/modifae_pairwise/trustworthy/136222_0.0.png,0,52,0,modifae
/static/images/modifae_pairwise/trustworthy/136249_0.0.png,/static/images/modifae_pairwise/trustworthy/136249_0.75.png,1,32,0,modifae
/static/images/modifae_pairwise/trustworthy/136244_0.0.png,/static/images/modifae_pairwise/trustworthy/136244_0.75.png,1,39,0,modifae
/static/images/gt_pairwise/trustworthy-mid-9.png,/static/images/gt_pairwise/trustworthy-high-9.png,1,89,0,gt
/static/images/modifae_pairwise/trustworthy/136196_0.0.png,/static/images/modifae_pairwise/trustworthy/136196_0.75.png,1,51,0,modifae
/static/images/modifae_pairwise/trustworthy/136253_0.0.png,/static/images/modifae_pairwise/trustworthy/136253_0.75.png,1,45,0,modifae
/static/images/modifae_pairwise/trustworthy/136238_0.0.png,/static/images/modifae_pairwise/trustworthy/136238_0.75.png,1,14,0,modifae
/static/images/modifae_pairwise/trustworthy/136249_0.75.png,/static/images/modifae_pairwise/trustworthy/136249_0.0.png,0,74,0,modifae
/static/images/modifae_pairwise/trustworthy/136242_0.75.png,/static/images/modifae_pairwise/trustworthy/136242_0.0.png,0,75,0,modifae
/static/images/modifae_pairwise/trustworthy/136243_0.75.png,/static/images/modifae_pairwise/trustworthy/136243_0.0.png,0,29,0,modifae
/static/images/modifae_pairwise/trustworthy/136237_0.0.png,/static/images/modifae_pairwise/trustworthy/136237_0.75.png,1,15,0,modifae
/static/images/gt_pairwise/trustworthy-mid-1.png,/static/images/gt_pairwise/trustworthy-high-1.png,1,81,0,gt
/static/images/modifae_pairwise/trustworthy/136246_0.75.png,/static/images/modifae_pairwise/trustworthy/136246_0.0.png,0,55,0,modifae
/static/images/modifae_pairwise/trustworthy/136247_0.75.png,/static/images/modifae_pairwise/trustworthy/136247_0.0.png,0,34,0,modifae
/static/images/modifae_pairwise/trustworthy/136244_0.75.png,/static/images/modifae_pairwise/trustworthy/136244_0.0.png,0,27,0,modifae
/static/images/modifae_pairwise/trustworthy/136245_0.75.png,/static/images/modifae_pairwise/trustworthy/136245_0.0.png,0,88,0,gt
/static/images/modifae_pairwise/trustworthy/136255_0.0.png,/static/images/modifae_pairwise/trustworthy/136255_0.75.png,1,47,0,modifae
/static/images/modifae_pairwise/trustworthy/136258_0.75.png,/static/images/modifae_pairwise/trustworthy/136258_0.0.png,0,76,0,modifae
/static/images/modifae_pairwise/trustworthy/136267_0.0.png,/static/images/modifae_pairwise/trustworthy/136267_0.75.png,1,60,0,modifae
/static/images/modifae_pairwise/trustworthy/136269_0.0.png,/static/images/modifae_pairwise/trustworthy/136269_0.75.png,1,67,0,modifae
/static/images/modifae_pairwise/trustworthy/136264_0.0.png,/static/images/modifae_pairwise/trustworthy/136264_0.75.png,1,57,0,modifae
/static/images/modifae_pairwise/trustworthy/136252_0.75.png,/static/images/modifae_pairwise/trustworthy/136252_0.0.png,0,4,0,modifae
/static/images/modifae_pairwise/trustworthy/136266_0.0.png,/static/images/modifae_pairwise/trustworthy/136266_0.75.png,1,59,0,modifae
/static/images/modifae_pairwise/trustworthy/136254_0.75.png,/static/images/modifae_pairwise/trustworthy/136254_0.0.png,0,40,0,modifae
/static/images/modifae_pairwise/trustworthy/136257_0.75.png,/static/images/modifae_pairwise/trustworthy/136257_0.0.png,0,0,0,modifae
/static/images/modifae_pairwise/trustworthy/136256_0.75.png,/static/images/modifae_pairwise/trustworthy/136256_0.0.png,0,30,0,modifae
/static/images/modifae_pairwise/trustworthy/136239_0.0.png,/static/images/modifae_pairwise/trustworthy/136239_0.75.png,1,13,0,modifae
/static/images/modifae_pairwise/trustworthy/136197_0.75.png,/static/images/modifae_pairwise/trustworthy/136197_0.0.png,0,64,0,modifae
/static/images/modifae_pairwise/trustworthy/136248_0.0.png,/static/images/modifae_pairwise/trustworthy/136248_0.75.png,1,31,0,modifae
