im1_name,im2_name,low_first,pair_ind,repeat,task_type
/static/images/modifae_pairwise/intelligent/136230_-0.75.png,/static/images/modifae_pairwise/intelligent/136230_0.75.png,1,22,0,modifae
/static/images/modifae_pairwise/intelligent/136183_0.75.png,/static/images/modifae_pairwise/intelligent/136183_-0.75.png,0,83,0,gt
/static/images/modifae_pairwise/intelligent/136231_-0.75.png,/static/images/modifae_pairwise/intelligent/136231_0.75.png,1,21,0,modifae
/static/images/modifae_pairwise/intelligent/136248_0.75.png,/static/images/modifae_pairwise/intelligent/136248_-0.75.png,0,62,0,modifae
/static/images/modifae_pairwise/intelligent/136249_0.75.png,/static/images/modifae_pairwise/intelligent/136249_-0.75.png,0,7,0,modifae
/static/images/modifae_pairwise/intelligent/136201_-0.75.png,/static/images/modifae_pairwise/intelligent/136201_0.75.png,1,77,0,modifae
/static/images/modifae_pairwise/intelligent/136257_-0.75.png,/static/images/modifae_pairwise/intelligent/136257_0.75.png,1,49,0,modifae
/static/images/modifae_pairwise/intelligent/136240_0.75.png,/static/images/modifae_pairwise/intelligent/136240_-0.75.png,0,75,0,modifae
/static/images/modifae_pairwise/intelligent/136180_-0.75.png,/static/images/modifae_pairwise/intelligent/136180_0.75.png,1,28,0,modifae
/static/images/modifae_pairwise/intelligent/136246_0.75.png,/static/images/modifae_pairwise/intelligent/136246_-0.75.png,0,12,0,modifae
/static/images/modifae_pairwise/intelligent/136247_0.75.png,/static/images/modifae_pairwise/intelligent/136247_-0.75.png,0,70,0,modifae
/static/images/modifae_pairwise/intelligent/136244_0.75.png,/static/images/modifae_pairwise/intelligent/136244_-0.75.png,0,32,0,modifae
/static/images/modifae_pairwise/intelligent/136202_-0.75.png,/static/images/modifae_pairwise/intelligent/136202_0.75.png,1,74,0,modifae
/static/images/modifae_pairwise/intelligent/136225_-0.75.png,/static/images/modifae_pairwise/intelligent/136225_0.75.png,1,5,0,modifae
/static/images/gt_pairwise/intelligent-low-4.png,/static/images/gt_pairwise/intelligent-high-4.png,1,84,0,gt
/static/images/modifae_pairwise/intelligent/136267_-0.75.png,/static/images/modifae_pairwise/intelligent/136267_0.75.png,1,60,0,modifae
/static/images/modifae_pairwise/intelligent/136250_0.75.png,/static/images/modifae_pairwise/intelligent/136250_-0.75.png,0,61,0,modifae
/static/images/modifae_pairwise/intelligent/136253_0.75.png,/static/images/modifae_pairwise/intelligent/136253_-0.75.png,0,9,1,modifae
/static/images/modifae_pairwise/intelligent/136212_-0.75.png,/static/images/modifae_pairwise/intelligent/136212_0.75.png,1,65,0,modifae
/static/images/modifae_pairwise/intelligent/136255_-0.75.png,/static/images/modifae_pairwise/intelligent/136255_0.75.png,1,47,0,modifae
/static/images/modifae_pairwise/intelligent/136248_-0.75.png,/static/images/modifae_pairwise/intelligent/136248_0.75.png,1,31,0,modifae
/static/images/modifae_pairwise/intelligent/136257_0.75.png,/static/images/modifae_pairwise/intelligent/136257_-0.75.png,0,46,0,modifae
/static/images/modifae_pairwise/intelligent/136256_0.75.png,/static/images/modifae_pairwise/intelligent/136256_-0.75.png,0,79,0,modifae
/static/images/modifae_pairwise/intelligent/136196_-0.75.png,/static/images/modifae_pairwise/intelligent/136196_0.75.png,1,51,0,modifae
/static/images/modifae_pairwise/intelligent/136241_-0.75.png,/static/images/modifae_pairwise/intelligent/136241_0.75.png,1,36,1,modifae
/static/images/modifae_pairwise/intelligent/136217_0.75.png,/static/images/modifae_pairwise/intelligent/136217_-0.75.png,0,34,0,modifae
/static/images/modifae_pairwise/intelligent/136235_-0.75.png,/static/images/modifae_pairwise/intelligent/136235_0.75.png,1,17,0,modifae
/static/images/modifae_pairwise/intelligent/136192_0.75.png,/static/images/modifae_pairwise/intelligent/136192_-0.75.png,0,26,0,modifae
/static/images/gt_pairwise/intelligent-low-6.png,/static/images/gt_pairwise/intelligent-high-6.png,1,86,0,gt
/static/images/modifae_pairwise/intelligent/136189_-0.75.png,/static/images/modifae_pairwise/intelligent/136189_0.75.png,1,10,0,modifae
/static/images/modifae_pairwise/intelligent/136254_-0.75.png,/static/images/modifae_pairwise/intelligent/136254_0.75.png,1,48,0,modifae
/static/images/modifae_pairwise/intelligent/136259_-0.75.png,/static/images/modifae_pairwise/intelligent/136259_0.75.png,1,41,0,modifae
/static/images/modifae_pairwise/intelligent/136267_0.75.png,/static/images/modifae_pairwise/intelligent/136267_-0.75.png,0,58,0,modifae
/static/images/modifae_pairwise/intelligent/136260_0.75.png,/static/images/modifae_pairwise/intelligent/136260_-0.75.png,0,30,0,modifae
/static/images/modifae_pairwise/intelligent/136232_-0.75.png,/static/images/modifae_pairwise/intelligent/136232_0.75.png,1,20,0,modifae
/static/images/modifae_pairwise/intelligent/136237_-0.75.png,/static/images/modifae_pairwise/intelligent/136237_0.75.png,1,15,0,modifae
/static/images/gt_pairwise/intelligent-low-5.png,/static/images/gt_pairwise/intelligent-high-5.png,1,85,0,gt
/static/images/modifae_pairwise/intelligent/136268_-0.75.png,/static/images/modifae_pairwise/intelligent/136268_0.75.png,1,66,1,modifae
/static/images/modifae_pairwise/intelligent/136185_-0.75.png,/static/images/modifae_pairwise/intelligent/136185_0.75.png,1,0,0,modifae
/static/images/gt_pairwise/intelligent-low-0.png,/static/images/gt_pairwise/intelligent-high-0.png,1,80,0,gt
/static/images/modifae_pairwise/intelligent/136238_-0.75.png,/static/images/modifae_pairwise/intelligent/136238_0.75.png,1,14,0,modifae
/static/images/modifae_pairwise/intelligent/136270_0.75.png,/static/images/modifae_pairwise/intelligent/136270_-0.75.png,0,2,0,modifae
/static/images/modifae_pairwise/intelligent/136269_-0.75.png,/static/images/modifae_pairwise/intelligent/136269_0.75.png,1,67,0,modifae
/static/images/modifae_pairwise/intelligent/136207_0.75.png,/static/images/modifae_pairwise/intelligent/136207_-0.75.png,0,89,0,gt
/static/images/modifae_pairwise/intelligent/136204_0.75.png,/static/images/modifae_pairwise/intelligent/136204_-0.75.png,0,25,0,modifae
/static/images/modifae_pairwise/intelligent/136242_-0.75.png,/static/images/modifae_pairwise/intelligent/136242_0.75.png,1,33,0,modifae
/static/images/modifae_pairwise/intelligent/136256_-0.75.png,/static/images/modifae_pairwise/intelligent/136256_0.75.png,1,50,0,modifae
/static/images/gt_pairwise/intelligent-low-7.png,/static/images/gt_pairwise/intelligent-high-7.png,1,87,0,gt
/static/images/modifae_pairwise/intelligent/136200_0.75.png,/static/images/modifae_pairwise/intelligent/136200_-0.75.png,0,19,0,modifae
/static/images/modifae_pairwise/intelligent/136270_-0.75.png,/static/images/modifae_pairwise/intelligent/136270_0.75.png,1,69,0,modifae
/static/images/modifae_pairwise/intelligent/136258_-0.75.png,/static/images/modifae_pairwise/intelligent/136258_0.75.png,1,42,0,modifae
/static/images/modifae_pairwise/intelligent/136209_0.75.png,/static/images/modifae_pairwise/intelligent/136209_-0.75.png,0,57,0,modifae
/static/images/modifae_pairwise/intelligent/136236_0.75.png,/static/images/modifae_pairwise/intelligent/136236_-0.75.png,0,37,0,modifae
/static/images/modifae_pairwise/intelligent/136250_-0.75.png,/static/images/modifae_pairwise/intelligent/136250_0.75.png,1,44,0,modifae
/static/images/modifae_pairwise/intelligent/136241_0.75.png,/static/images/modifae_pairwise/intelligent/136241_-0.75.png,0,13,1,modifae
/static/images/modifae_pairwise/intelligent/136247_-0.75.png,/static/images/modifae_pairwise/intelligent/136247_0.75.png,1,38,0,modifae
/static/images/modifae_pairwise/intelligent/136269_-0.75.png,/static/images/modifae_pairwise/intelligent/136269_0.75.png,1,67,1,modifae
/static/images/modifae_pairwise/intelligent/136234_-0.75.png,/static/images/modifae_pairwise/intelligent/136234_0.75.png,1,18,0,modifae
/static/images/modifae_pairwise/intelligent/136260_0.75.png,/static/images/modifae_pairwise/intelligent/136260_-0.75.png,0,76,0,modifae
/static/images/modifae_pairwise/intelligent/136268_0.75.png,/static/images/modifae_pairwise/intelligent/136268_-0.75.png,0,11,0,modifae
/static/images/modifae_pairwise/intelligent/136188_0.75.png,/static/images/modifae_pairwise/intelligent/136188_-0.75.png,0,11,1,modifae
/static/images/modifae_pairwise/intelligent/136269_0.75.png,/static/images/modifae_pairwise/intelligent/136269_-0.75.png,0,55,0,modifae
/static/images/gt_pairwise/intelligent-high-0.png,/static/images/gt_pairwise/intelligent-low-0.png,0,23,0,modifae
/static/images/gt_pairwise/intelligent-high-1.png,/static/images/gt_pairwise/intelligent-low-1.png,0,53,0,modifae
/static/images/modifae_pairwise/intelligent/136236_-0.75.png,/static/images/modifae_pairwise/intelligent/136236_0.75.png,1,16,1,modifae
/static/images/modifae_pairwise/intelligent/136183_-0.75.png,/static/images/modifae_pairwise/intelligent/136183_0.75.png,1,29,0,modifae
/static/images/modifae_pairwise/intelligent/136195_-0.75.png,/static/images/modifae_pairwise/intelligent/136195_0.75.png,1,54,0,modifae
/static/images/gt_pairwise/intelligent-high-5.png,/static/images/gt_pairwise/intelligent-low-5.png,0,35,0,modifae
/static/images/modifae_pairwise/intelligent/136245_-0.75.png,/static/images/modifae_pairwise/intelligent/136245_0.75.png,1,40,0,modifae
/static/images/gt_pairwise/intelligent-high-7.png,/static/images/gt_pairwise/intelligent-low-7.png,0,56,0,modifae
/static/images/gt_pairwise/intelligent-high-8.png,/static/images/gt_pairwise/intelligent-low-8.png,0,72,0,modifae
/static/images/gt_pairwise/intelligent-high-9.png,/static/images/gt_pairwise/intelligent-low-9.png,0,56,1,modifae
