,subId,rt,im1,im2,response,low_first,repeat,task_type,correct,pair_ind
0,A2H6K1XIK4LY7O:32SVAV9L3HGWY0UKZ4QNO01PW7E3AK,2003.0,/static/images/modifae_pairwise/intelligent_new/136205_-1.png,/static/images/modifae_pairwise/intelligent_new/136205_1.png,left,1.0,0.0,modifae,False,73.0
1,A2H6K1XIK4LY7O:32SVAV9L3HGWY0UKZ4QNO01PW7E3AK,252.0,/static/images/modifae_pairwise/intelligent_new/136235_-1.png,/static/images/modifae_pairwise/intelligent_new/136235_1.png,left,1.0,0.0,modifae,False,17.0
2,A2H6K1XIK4LY7O:32SVAV9L3HGWY0UKZ4QNO01PW7E3AK,180.0,/static/images/modifae_pairwise/intelligent_new/136256_1.png,/static/images/modifae_pairwise/intelligent_new/136256_-1.png,right,0.0,0.0,modifae,False,50.0
3,A2H6K1XIK4LY7O:32SVAV9L3HGWY0UKZ4QNO01PW7E3AK,450.0,/static/images/modifae_pairwise/intelligent_new/136182_-1.png,/static/images/modifae_pairwise/intelligent_new/136182_1.png,left,1.0,0.0,modifae,False,30.0
4,A2H6K1XIK4LY7O:32SVAV9L3HGWY0UKZ4QNO01PW7E3AK,177.0,/static/images/modifae_pairwise/intelligent_new/136260_1.png,/static/images/modifae_pairwise/intelligent_new/136260_-1.png,left,0.0,0.0,modifae,True,61.0
5,A2H6K1XIK4LY7O:32SVAV9L3HGWY0UKZ4QNO01PW7E3AK,135.0,/static/images/modifae_pairwise/intelligent_new/136181_1.png,/static/images/modifae_pairwise/intelligent_new/136181_-1.png,left,0.0,0.0,modifae,True,27.0
6,A2H6K1XIK4LY7O:32SVAV9L3HGWY0UKZ4QNO01PW7E3AK,374.0,/static/images/gt_pairwise/intelligent-low-8.png,/static/images/gt_pairwise/intelligent-high-8.png,left,1.0,0.0,gt,False,88.0
7,A2H6K1XIK4LY7O:32SVAV9L3HGWY0UKZ4QNO01PW7E3AK,210.0,/static/images/modifae_pairwise/intelligent_new/136239_-1.png,/static/images/modifae_pairwise/intelligent_new/136239_1.png,left,1.0,0.0,modifae,False,13.0
8,A2H6K1XIK4LY7O:32SVAV9L3HGWY0UKZ4QNO01PW7E3AK,196.0,/static/images/modifae_pairwise/intelligent_new/136207_1.png,/static/images/modifae_pairwise/intelligent_new/136207_-1.png,left,0.0,1.0,modifae,True,71.0
9,A2H6K1XIK4LY7O:32SVAV9L3HGWY0UKZ4QNO01PW7E3AK,313.0,/static/images/modifae_pairwise/intelligent_new/136189_-1.png,/static/images/modifae_pairwise/intelligent_new/136189_1.png,left,1.0,0.0,modifae,False,10.0
10,A2H6K1XIK4LY7O:32SVAV9L3HGWY0UKZ4QNO01PW7E3AK,299.0,/static/images/modifae_pairwise/intelligent_new/136258_1.png,/static/images/modifae_pairwise/intelligent_new/136258_-1.png,left,0.0,0.0,modifae,True,42.0
