,subId,rt,im1,im2,response,low_first,repeat,task_type,correct
0,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,3145,/static/images/modifae_pairwise/intelligent/136230_0.5.png,/static/images/modifae_pairwise/intelligent/136230_-0.5.png,left,0,1,modifae,True
1,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2015,/static/images/modifae_pairwise/intelligent/136265_0.5.png,/static/images/modifae_pairwise/intelligent/136265_-0.5.png,left,0,0,modifae,True
2,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1543,/static/images/modifae_pairwise/intelligent/136236_-0.5.png,/static/images/modifae_pairwise/intelligent/136236_0.5.png,right,1,0,modifae,True
3,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,3292,/static/images/modifae_pairwise/intelligent/136192_-0.5.png,/static/images/modifae_pairwise/intelligent/136192_0.5.png,left,1,0,modifae,False
4,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,3510,/static/images/modifae_pairwise/intelligent/136181_-0.5.png,/static/images/modifae_pairwise/intelligent/136181_0.5.png,left,1,0,modifae,False
5,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1615,/static/images/modifae_pairwise/intelligent/136229_0.5.png,/static/images/modifae_pairwise/intelligent/136229_-0.5.png,left,0,0,modifae,True
6,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2658,/static/images/modifae_pairwise/intelligent/136231_0.5.png,/static/images/modifae_pairwise/intelligent/136231_-0.5.png,right,0,0,modifae,False
7,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1612,/static/images/modifae_pairwise/intelligent/136207_0.5.png,/static/images/modifae_pairwise/intelligent/136207_-0.5.png,right,0,0,modifae,False
8,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1790,/static/images/modifae_pairwise/intelligent/136252_-0.5.png,/static/images/modifae_pairwise/intelligent/136252_0.5.png,right,1,0,modifae,True
9,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1623,/static/images/modifae_pairwise/intelligent/136200_0.5.png,/static/images/modifae_pairwise/intelligent/136200_-0.5.png,right,0,0,gt,False
10,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2209,/static/images/modifae_pairwise/intelligent/136262_0.5.png,/static/images/modifae_pairwise/intelligent/136262_-0.5.png,left,0,0,gt,True
11,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,3468,/static/images/gt_pairwise/intelligent-low-7.png,/static/images/gt_pairwise/intelligent-high-7.png,left,1,0,gt,False
12,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2370,/static/images/modifae_pairwise/intelligent/136195_-0.5.png,/static/images/modifae_pairwise/intelligent/136195_0.5.png,right,1,1,modifae,True
13,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,5181,/static/images/gt_pairwise/intelligent-low-1.png,/static/images/gt_pairwise/intelligent-high-1.png,right,1,0,gt,True
14,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1580,/static/images/modifae_pairwise/intelligent/136183_0.5.png,/static/images/modifae_pairwise/intelligent/136183_-0.5.png,right,0,0,modifae,False
15,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2546,/static/images/modifae_pairwise/intelligent/136232_-0.5.png,/static/images/modifae_pairwise/intelligent/136232_0.5.png,right,1,0,modifae,True
16,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2063,/static/images/modifae_pairwise/intelligent/136195_0.5.png,/static/images/modifae_pairwise/intelligent/136195_-0.5.png,left,0,0,modifae,True
17,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1218,/static/images/modifae_pairwise/intelligent/136229_-0.5.png,/static/images/modifae_pairwise/intelligent/136229_0.5.png,right,1,0,modifae,True
18,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1415,/static/images/modifae_pairwise/intelligent/136231_-0.5.png,/static/images/modifae_pairwise/intelligent/136231_0.5.png,left,1,1,modifae,False
19,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2312,/static/images/modifae_pairwise/intelligent/136246_0.5.png,/static/images/modifae_pairwise/intelligent/136246_-0.5.png,left,0,0,modifae,True
20,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1479,/static/images/modifae_pairwise/intelligent/136257_0.5.png,/static/images/modifae_pairwise/intelligent/136257_-0.5.png,left,0,1,modifae,True
21,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2274,/static/images/modifae_pairwise/intelligent/136263_-0.5.png,/static/images/modifae_pairwise/intelligent/136263_0.5.png,right,1,0,modifae,True
22,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1329,/static/images/modifae_pairwise/intelligent/136180_-0.5.png,/static/images/modifae_pairwise/intelligent/136180_0.5.png,right,1,0,modifae,True
23,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1318,/static/images/modifae_pairwise/intelligent/136185_-0.5.png,/static/images/modifae_pairwise/intelligent/136185_0.5.png,right,1,0,modifae,True
24,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1877,/static/images/modifae_pairwise/intelligent/136221_0.5.png,/static/images/modifae_pairwise/intelligent/136221_-0.5.png,left,0,0,modifae,True
25,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2410,/static/images/gt_pairwise/intelligent-low-4.png,/static/images/gt_pairwise/intelligent-high-4.png,right,1,0,gt,True
26,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2131,/static/images/modifae_pairwise/intelligent/136246_-0.5.png,/static/images/modifae_pairwise/intelligent/136246_0.5.png,right,1,0,modifae,True
27,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1920,/static/images/modifae_pairwise/intelligent/136233_-0.5.png,/static/images/modifae_pairwise/intelligent/136233_0.5.png,right,1,0,modifae,True
28,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2356,/static/images/modifae_pairwise/intelligent/136238_0.5.png,/static/images/modifae_pairwise/intelligent/136238_-0.5.png,left,0,0,modifae,True
29,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1248,/static/images/modifae_pairwise/intelligent/136221_-0.5.png,/static/images/modifae_pairwise/intelligent/136221_0.5.png,right,1,0,modifae,True
30,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1911,/static/images/gt_pairwise/intelligent-low-2.png,/static/images/gt_pairwise/intelligent-high-2.png,right,1,0,gt,True
31,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,3014,/static/images/modifae_pairwise/intelligent/136242_0.5.png,/static/images/modifae_pairwise/intelligent/136242_-0.5.png,right,0,0,modifae,False
32,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2107,/static/images/modifae_pairwise/intelligent/136209_0.5.png,/static/images/modifae_pairwise/intelligent/136209_-0.5.png,right,0,1,modifae,False
33,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1179,/static/images/gt_pairwise/intelligent-high-4.png,/static/images/gt_pairwise/intelligent-low-4.png,left,0,0,modifae,True
34,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2301,/static/images/modifae_pairwise/intelligent/136195_0.5.png,/static/images/modifae_pairwise/intelligent/136195_-0.5.png,left,0,0,modifae,True
35,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2603,/static/images/modifae_pairwise/intelligent/136226_-0.5.png,/static/images/modifae_pairwise/intelligent/136226_0.5.png,right,1,0,modifae,True
36,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1103,/static/images/modifae_pairwise/intelligent/136237_0.5.png,/static/images/modifae_pairwise/intelligent/136237_-0.5.png,right,0,0,modifae,False
37,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2049,/static/images/modifae_pairwise/intelligent/136269_-0.5.png,/static/images/modifae_pairwise/intelligent/136269_0.5.png,right,1,0,modifae,True
38,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2475,/static/images/modifae_pairwise/intelligent/136264_0.5.png,/static/images/modifae_pairwise/intelligent/136264_-0.5.png,left,0,0,modifae,True
39,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1557,/static/images/modifae_pairwise/intelligent/136247_0.5.png,/static/images/modifae_pairwise/intelligent/136247_-0.5.png,left,0,0,modifae,True
40,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1754,/static/images/modifae_pairwise/intelligent/136231_-0.5.png,/static/images/modifae_pairwise/intelligent/136231_0.5.png,left,1,0,modifae,False
41,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1682,/static/images/modifae_pairwise/intelligent/136245_-0.5.png,/static/images/modifae_pairwise/intelligent/136245_0.5.png,right,1,0,modifae,True
42,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,2225,/static/images/modifae_pairwise/intelligent/136217_-0.5.png,/static/images/modifae_pairwise/intelligent/136217_0.5.png,left,1,0,modifae,False
43,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1441,/static/images/modifae_pairwise/intelligent/136258_0.5.png,/static/images/modifae_pairwise/intelligent/136258_-0.5.png,right,0,0,modifae,False
44,AEF74ZYJTTEIA:32M8BPYGAVTCYUP667PKOSEHCSGGIG,1354,/static/images/modifae_pairwise/intelligent/136243_-0.5.png,/static/images/modifae_pairwise/intelligent/136243_0.5.png,left,1,0,modifae,False
