,subId,rt,imgName,rating,trial_index,debug_mode
0,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,2388,104389_0.40909090909090917.png,4,2,live
1,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,2482,186898_-0.035353535353535304.png,3,3,live
2,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1693,099209_-0.045454545454545414.png,6,4,live
3,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1791,043227_-0.10606060606060602.png,7,5,live
4,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1867,078578_-0.28787878787878785.png,9,6,live
5,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1586,165313_-0.11616161616161613.png,6,7,live
6,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1630,036503_-0.4494949494949495.png,5,8,live
7,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1660,043227_-0.10606060606060602.png,7,9,live
8,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,2092,017660_-0.025252525252525193.png,6,10,live
9,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,2584,186898_-0.035353535353535304.png,4,11,live
10,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,2206,141987_-0.29797979797979796.png,5,13,live
11,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1889,062769_0.3989898989898991.png,3,14,live
12,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,2217,153694_-0.4898989898989899.png,3,15,live
13,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1469,064914_-0.07575757575757575.png,4,16,live
14,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,2591,159919_0.1767676767676768.png,4,17,live
15,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1217,005291_0.4797979797979799.png,5,18,live
16,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,2764,179053_-0.2777777777777778.png,5,19,live
17,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1459,178771_-0.3484848484848485.png,4,20,live
18,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1814,135849_0.36868686868686873.png,6,21,live
19,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1880,046067_0.19696969696969702.png,6,22,live
20,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,2801,162991_-0.1464646464646464.png,6,24,live
21,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,4004,165771_0.26767676767676774.png,7,25,live
22,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,2016,180549_0.03535353535353536.png,6,26,live
23,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1570,051002_-0.4696969696969697.png,5,27,live
24,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1947,112214_-0.055555555555555525.png,6,28,live
25,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,2331,147096_0.4696969696969697.png,4,29,live
26,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1930,122663_0.0757575757575758.png,5,30,live
27,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,2165,131690_0.2575757575757577.png,4,31,live
28,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,2476,188020_-0.16666666666666663.png,3,32,live
29,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,2397,062768_-0.15656565656565652.png,4,33,live
30,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1930,075861_0.43939393939393945.png,5,35,live
31,A1QVNF19XSRSD7:369J354OFFHW5AU546GVRPOC3B76GI,1766,112902_-0.398989898989899.png,6,36,live
